InputID,MEAN,STDDEV,MIN,MAX
Z1131,306.11048,124.27684,32.10546,515.10388
Z1132,266.22551,106.50976,23.36568,491.57348
Z1133,271.70174,98.40581,32.07598,473.20130
Z1134,277.93039,105.47503,14.30616,476.61354
Z1135,277.76706,107.92050,21.60092,499.16265
Z1136,278.79043,105.58534,33.95639,499.62353
Z1137,276.03591,103.66888,32.07598,474.00041
Z1138,243.70094,85.08342,47.95367,431.77943
Z1139,276.69704,105.46850,21.60092,491.06852
Z1140,285.59276,109.74361,4.09706,508.02962
Z1141,285.16815,109.69302,4.09706,504.02334
Z1142,273.30567,114.41499,3.88178,481.29733
Z1143,273.84970,114.97459,3.88178,483.83714
Z1144,271.62426,112.97657,13.63118,477.71732
Z1145,258.65063,93.37008,23.65304,462.30691
Z1146,268.02174,106.02486,26.05170,474.10272
Z1147,260.08574,99.21767,30.24704,466.44053
Z1148,274.13231,109.30079,24.49181,496.52814
Z1149,258.79792,90.37234,23.65304,440.14723
Z1150,269.71241,110.02823,18.09418,510.25429
Z1151,270.59714,101.33713,30.41443,490.06689
Z1152,253.56446,111.49651,22.43897,457.29250
Z1153,247.97545,113.68364,21.17951,469.90808
Z1154,249.33180,111.21362,17.20284,455.31244
Z1155,255.39019,104.77475,42.03205,460.74223
Z1156,247.72834,111.87276,25.04590,452.10060
Z1157,255.86628,112.53001,17.61520,474.35250
Z1158,259.44336,105.18517,17.34169,467.91511
Z1159,258.86734,103.26667,19.11357,475.53932
Z1160,254.48915,110.01239,22.43897,453.70335
Z1161,251.78781,111.72452,21.28995,468.31563
Z1162,270.20485,94.32279,28.19933,486.90351
Z1163,248.61746,112.72440,17.20284,470.72439
Z1164,252.36503,111.94088,17.61520,469.16600
Z1165,250.60952,108.45555,37.81586,450.08745
Z1166,247.65084,112.97858,21.13082,473.18463
Z1167,257.32974,107.53002,15.79244,483.76711
Z1168,264.50507,96.15702,28.19933,478.18177
Z1169,257.66320,109.62522,11.93439,468.41954
Z1170,260.96087,100.42574,19.11357,480.27055
Z1171,258.70964,108.52788,16.77944,479.22484
Z1172,312.48348,150.64319,35.75237,636.06914
Z1173,282.92744,116.43823,13.87497,552.45357
Z1174,273.33633,94.03724,39.09194,452.73427
Z1175,255.66340,114.50280,17.33293,479.10498
Z1176,347.65798,117.62520,12.89071,580.81754
Z1177,313.73937,112.74696,35.48032,530.13639
Z1178,298.92095,121.09122,21.31889,527.70217
Z1179,322.44808,119.13826,59.90119,546.29371
Z1180,308.89339,142.34838,29.80398,641.97684
Z1181,292.45076,131.38857,27.08319,599.44791
Z1182,247.91924,112.83440,16.64025,454.16141
Z1183,302.60409,116.75350,21.31889,531.37775
Z1184,283.30440,115.23630,41.03160,531.09366
Z1185,376.90074,126.89352,22.39121,598.56605
Z1186,335.49243,145.23923,24.74448,680.14542
Z1187,324.36258,142.76664,26.40923,637.51662
Z1188,345.58424,146.37743,16.22698,690.51798
Z1189,321.94894,109.96806,35.48032,521.83180
Z1190,366.74933,125.09208,22.39121,595.20884
Z1191,255.58259,106.76570,18.45440,463.15943
Z1192,246.78256,113.78488,19.67974,460.35023
Z1193,300.49532,117.23661,37.25484,536.23722
Z1194,247.76978,113.78211,21.13082,459.31079
Z1195,321.11116,146.05931,29.80398,648.30984
Z1196,292.53698,121.99266,20.05598,528.89209
Z1197,264.83949,108.64348,18.80320,484.98183
Z1198,261.96076,109.95101,15.67265,488.71429
Z1199,256.76649,104.96652,18.45440,460.73949
Z1200,254.39836,115.64007,17.33293,473.49662
Z1201,248.21857,114.41779,17.36887,456.68834
Z1202,247.18692,114.53934,18.38429,468.26377
Z1203,286.64570,120.48146,19.90209,521.17612
Z1204,335.01645,181.85250,14.01766,678.62413
Z1205,312.31354,153.23073,17.55658,599.75668
Z1206,341.72911,180.28253,24.82852,672.25493
Z1207,323.67013,160.06292,18.09178,619.85442
Z1208,397.93904,202.00657,28.88235,765.60182
Z1209,356.55124,157.08989,49.59752,623.48939
Z1210,330.65272,177.26023,24.68025,666.70744
Z1211,381.46903,201.29981,23.37733,765.55278
Z1212,382.50684,201.71606,23.52044,783.66265
Z1213,310.05814,161.26268,37.45613,634.57450
Z1214,327.58529,176.72456,14.01766,669.56616
Z1215,316.91004,158.17864,17.55658,609.06301
Z1216,370.80991,173.93886,34.00248,673.37880
Z1217,349.46897,175.48711,16.70164,665.74176
Z1218,305.66629,138.16701,15.32452,567.87568
Z1219,380.50450,201.22688,23.07215,754.53480
Z1220,314.42081,161.87531,32.71841,624.21268
Z1221,363.79778,196.03985,21.71153,734.90604
Z1222,378.94085,169.54813,34.00248,676.59280
Z1223,342.44090,183.63208,33.26972,718.05933
Z1224,314.52711,161.68908,30.39995,639.65919
Z1225,335.62569,159.15974,35.12586,613.12280
Z1226,361.13128,193.43055,20.86961,726.75103
Z1227,364.09874,195.83520,21.71153,718.76341
Z1228,363.04047,193.18299,20.86961,743.77119
Z1229,312.30691,142.49098,14.33430,583.17421
Z1230,318.61273,145.07076,14.33430,574.63883
Z1231,676.72914,263.42111,31.79716,1088.76751
Z1232,706.70202,271.41225,32.56639,1146.14049
Z1233,652.23382,252.78182,32.05078,1036.77507
Z1234,724.43662,274.64245,32.85558,1178.59256
Z1235,693.05274,268.23011,32.56639,1123.23468
Z1236,291.22103,111.51727,10.44178,524.95446
Z1237,314.44085,120.15809,20.49451,545.86572
Z1238,356.46481,134.34448,20.67670,624.86488
Z1239,320.35288,124.85290,20.49451,591.70824
Z1240,342.96250,138.98609,47.05358,642.23368
Z1241,357.95500,133.91040,20.67670,610.15470
Z1242,368.38599,140.41295,47.45206,662.85612
Z1243,288.34834,133.42720,40.49510,575.85845
Z1244,219.33104,90.80371,26.57352,412.75339
Z1245,304.83663,108.33131,29.03652,542.05445
Z1246,236.91554,97.08418,44.82393,450.26149
Z1247,245.61323,93.84847,41.87065,458.28297
Z1248,212.47600,87.06565,23.50385,402.08259
Z1249,297.46000,123.61523,19.48812,556.69149
Z1250,233.31051,102.60989,22.98113,458.48895
Z1251,254.61344,95.34761,21.87917,458.87454
Z1252,229.50569,101.23496,22.07856,444.05882
Z1253,201.12658,86.02750,27.51236,372.76774
Z1254,264.24791,100.40681,31.98103,463.42700
Z1256,312.72463,109.55561,54.66549,523.26882
Z1257,247.98175,110.11559,26.22894,478.77464
Z1258,357.34443,169.61457,20.08473,624.65077
Z1259,278.98098,120.22583,21.22378,513.98458
Z1260,283.43007,117.69394,21.22378,509.08715
Z1261,358.03489,162.41446,23.75351,636.82937
Z1262,271.94652,113.04314,24.22979,490.33863
Z1263,357.54400,169.42749,20.08473,634.55340
Z1264,217.95808,92.91618,24.76775,427.33463
Z1265,290.38791,104.75036,43.01066,472.59846
Z1266,301.80960,109.08351,16.77805,497.83617
Z1267,225.19033,90.86773,26.57352,436.89285
Z1268,334.65411,123.73389,32.80157,565.37774
Z1269,308.08754,126.62839,24.52255,553.07773
Z1270,246.88813,93.71548,19.90402,432.16590
Z1271,312.60704,121.97888,37.07367,596.32699
Z1272,252.42010,101.20057,20.34307,453.10843
Z1273,324.69769,125.81956,32.80157,563.13879
Z1274,296.69213,102.84737,25.54199,486.20024
Z1275,218.04587,87.83376,19.15600,421.94822
Z1276,294.14614,103.62496,25.54199,483.95298
Z1277,272.07045,99.93113,25.25544,450.77851
Z1278,266.38254,96.94771,33.73719,491.94281
Z1279,269.91177,119.62808,8.10741,500.58277
Z1280,253.06060,112.89886,23.43656,485.29161
Z1281,307.29513,109.47822,16.77805,507.19339
Z1282,264.78876,114.64372,22.24200,481.69612
Z1283,258.71437,114.43197,21.86360,482.14939
Z1284,308.72979,113.82427,37.07367,591.91064
Z1285,252.97152,91.71482,53.64564,465.12776
Z1286,222.69707,95.22035,26.39700,420.53581
Z1287,299.21180,124.96975,18.26900,540.69372
Z1288,235.19588,91.89056,33.48334,457.92978
Z1289,296.81836,124.43084,35.83642,534.56467
Z1290,324.92613,113.78767,29.03652,625.34289
Z1291,298.50652,122.60550,34.37642,539.14279
Z1292,282.39148,110.84783,24.30926,481.96922
Z1293,318.58840,113.52954,26.85933,536.26312
Z1294,331.07855,113.65085,24.62236,535.50147
Z1295,247.12710,96.34612,48.82585,444.29068
Z1296,275.40953,108.50382,14.87854,470.64005
Z1297,209.88240,89.42189,27.91474,389.92789
Z1298,277.92495,107.04720,15.63540,474.99445
Z1299,317.72150,113.50785,28.21095,526.22576
Z1300,320.87474,115.03863,29.69966,518.17922
Z1301,304.29981,106.09896,34.33554,511.12930
Z1303,315.48420,114.16097,29.69966,518.04584
Z1304,309.74172,106.96402,33.08462,505.27440
Z1305,312.65635,111.39251,28.21095,522.09071
Z1306,309.26201,143.28403,20.61191,582.34096
Z1307,291.45076,138.77180,20.88079,559.88571
Z1308,257.06986,112.09002,38.69081,525.34956
Z1309,277.84198,130.19355,20.60364,555.90368
Z1310,259.16244,123.31866,25.44231,536.59978
Z1311,324.43100,146.63733,20.94892,603.28710
Z1312,306.07826,144.05140,20.88079,580.76612
Z1313,324.48428,148.77881,24.38884,605.09968
Z1314,295.14659,138.33882,20.61191,561.79464
Z1315,229.26570,103.21307,13.69701,472.85354
Z1316,276.97355,121.41792,38.55780,546.36065
Z1317,296.94617,132.22779,36.95773,584.13419
Z1318,214.00928,83.74119,22.23719,402.26375
Z1319,418.94105,172.56935,18.68407,724.59488
Z1320,449.06857,160.74387,44.04950,739.77828
Z1321,430.24755,173.07633,21.49076,739.38983
Z1322,408.65055,164.60425,18.06842,696.19383
Z1324,303.58969,107.54604,81.30823,517.89547
Z1325,317.03181,125.56776,28.47599,577.37998
Z1326,339.00113,139.57479,16.45165,598.85323
Z1327,412.54285,193.81068,23.54807,740.20345
Z1328,309.80105,129.06651,36.95773,592.00522
Z1329,426.97099,188.82625,45.65908,751.42028
Z1330,281.77959,111.93627,35.15403,533.52822
Z1331,351.40175,142.02866,16.45165,615.25853
Z1332,357.06815,134.84745,47.08861,608.45747
Z1333,356.97410,168.65567,21.93163,625.31108
Z1334,321.71310,123.69219,41.54810,593.33080
Z1335,428.67611,197.80689,27.99805,752.11330
Z1336,245.95239,106.67250,30.72947,464.43648
Z1337,281.32878,136.21024,28.84757,547.04325
Z1338,313.90838,133.27159,33.58113,558.06705
Z1339,306.57936,142.07328,20.31244,571.38895
Z1340,345.64409,153.37754,31.21338,613.42662
Z1341,255.46246,105.19632,32.80415,488.67211
Z1342,260.86972,117.32402,25.48552,493.73151
Z1343,228.24129,89.32856,31.24227,430.23767
Z1344,306.18295,144.36536,20.31244,576.92279
Z1345,271.24316,113.26677,18.96589,493.30549
Z1346,232.43123,96.08363,28.42964,443.87849
Z1347,238.81800,95.41694,28.42964,442.02516
Z1348,292.70171,122.55012,35.94121,521.38506
Z1349,274.92906,126.82084,26.76348,520.21148
Z1350,329.95302,110.88440,78.09470,549.61347
Z1351,444.36344,176.94237,18.18941,757.58727
Z1352,438.24574,186.67643,40.72869,751.95115
Z1353,265.46948,98.20878,16.05835,458.74939
Z1354,263.07986,95.95671,25.83360,447.51452
Z1355,354.78951,189.29107,19.30068,704.47826
Z1356,379.43316,200.50952,23.11468,776.05251
Z1357,372.19122,195.17476,24.88305,756.94293
Z1358,363.51380,185.68999,19.26722,704.66676
Z1359,379.30130,192.14199,27.64132,727.19494
Z1360,349.75719,190.37167,15.10011,699.49089
Z1361,397.03205,202.81664,26.24552,785.06450
Z1362,351.02456,189.70375,15.10011,691.79266
Z1363,336.23922,113.02622,49.27519,540.14840
Z1364,355.88614,163.05594,29.24426,641.56154
Z1365,403.10892,178.74350,41.96256,701.97412
Z1366,345.87024,145.51035,15.03233,593.70625
Z1367,350.07573,159.96349,28.11468,606.86963
Z1368,404.92902,193.08219,39.51107,717.64562
Z1369,428.52010,192.77735,42.96947,742.63549
Z1370,365.64356,173.26741,26.47392,666.67298
Z1371,362.23071,166.85558,26.47392,655.40604
Z1372,376.45921,180.32826,10.43395,677.28003
Z1373,351.44846,159.35352,29.24426,616.62517
Z1374,390.55378,165.35104,37.39963,675.73225
Z1375,415.93813,193.19177,40.16394,721.75094
Z1376,352.90860,143.45550,41.94790,605.59717
Z1377,329.17285,116.99781,38.15383,540.56558
Z1378,347.68499,146.74323,22.96712,600.42706
Z1379,386.94509,184.84566,29.93730,694.79669
Z1380,344.03104,142.58137,15.03233,585.25480
Z1381,405.46530,147.42192,60.68972,691.81973
Z1382,395.17347,152.85972,51.62130,688.17893
Z1383,382.56202,152.53772,42.47655,651.55189
Z1384,285.67941,113.78060,20.77128,482.42547
Z1385,282.00780,115.61616,14.06276,514.45316
Z1386,283.47402,118.17899,14.06276,521.74319
Z1387,313.18145,129.55276,22.36816,551.23727
Z1388,280.26006,118.99639,17.01849,527.98932
Z1389,298.78652,102.31341,77.48536,521.87515
Z1390,296.65145,128.01584,43.67708,569.20880
Z1391,362.99577,119.98248,31.21933,623.46177
Z1392,349.64882,117.12878,35.44547,605.18879
Z1393,354.52829,120.15753,52.36777,587.71127
Z1394,263.67333,102.31853,19.46614,452.16610
Z1395,263.00104,100.96221,28.66911,455.89010
Z1396,265.13926,104.30587,19.46614,466.81224
Z1397,267.74473,105.20586,21.13006,481.53344
Z1398,299.95549,109.41432,29.59102,519.90565
Z1399,268.77199,120.98851,21.86420,535.98521
Z1400,258.20658,109.82688,27.96953,490.45673
Z1401,270.44592,120.58774,23.55520,545.03337
Z1402,271.05196,122.48906,21.86420,534.14708
Z1403,294.41817,114.13440,35.72463,527.61006
Z1404,448.68152,203.60794,53.26276,780.14726
Z1405,432.40491,200.00468,26.69143,754.18830
Z1406,448.52545,202.00017,26.69143,769.26900
Z1407,455.58310,196.66859,45.84959,772.58545
Z1408,403.04018,173.18009,31.77226,708.99435
Z1409,397.96475,180.18721,21.86161,710.56041
Z1410,388.16692,159.18933,24.91708,667.84510
Z1411,377.92130,170.00988,18.00126,674.71476
Z1412,370.60104,165.17667,18.00126,655.13321
Z1413,385.81769,166.52495,24.91708,688.79563
Z1414,385.24037,161.50873,69.02267,677.13033
Z1415,324.82233,129.06969,14.66393,572.79599
Z1416,319.30017,131.15367,19.93276,558.35117
Z1417,290.34186,115.48472,62.77971,590.19006
Z1418,289.89963,127.96105,28.15074,594.48767
Z1419,348.42004,153.77425,28.56595,675.80197
Z1420,326.13138,118.40331,28.55704,608.94853
Z1421,287.01711,127.46713,28.15074,611.10538
Z1422,302.23754,131.99130,28.65549,636.81064
Z1423,362.71742,156.03937,28.56595,699.47546
Z1424,336.43850,151.41366,28.92417,653.12015
Z1425,317.09353,145.38756,28.52715,626.66051
Z1426,326.49013,149.38862,28.97730,651.64888
Z1427,311.95644,135.41290,28.65549,610.74103
Z1428,312.43529,145.46168,28.52715,651.00634
Z1429,324.63007,140.65828,28.41747,635.72191
Z1430,293.76754,127.96895,28.75280,613.82198
Z1431,261.84075,109.38350,44.54442,529.86713
Z1432,338.46346,144.12526,28.41747,643.94809
Z1433,293.52084,125.99819,40.16755,607.99164
Z1434,314.85395,131.82150,25.61622,616.11904
Z1435,314.41218,114.61707,28.55704,600.50802
Z1436,311.86626,126.93712,29.75142,612.36136
Z1437,280.18329,116.43992,41.68997,566.30170
Z1438,298.54633,124.83237,40.16755,589.50285
Z1439,308.66419,113.58050,66.67149,526.16092
Z1440,327.03127,115.53628,63.99513,560.15089
Z1441,303.52827,125.79451,49.50063,541.35840
Z1442,401.95959,152.45450,14.66242,689.28198
Z1443,294.32929,125.84198,45.56632,544.93597
Z1444,287.85768,135.85670,51.65130,576.08764
Z1445,268.53382,106.17962,26.05170,497.40504
Z1446,265.95170,104.95305,27.66175,487.77367
Z1447,244.23652,99.68846,34.10958,455.14756
Z1448,203.93471,92.97660,25.61141,391.89058
Z1449,205.58933,95.41035,25.61141,402.71401
Z1450,375.94045,130.81862,17.37719,639.78977
Z1451,376.75888,133.73725,17.37719,637.94197
Z1452,382.28185,127.74571,58.52260,608.89894
Z1453,298.69532,117.89631,6.39144,506.85756
Z1454,321.92820,141.91811,33.34767,596.01301
Z1455,331.80825,121.56419,44.73571,556.26419
Z1456,304.29350,111.56449,58.32086,514.79892
Z1457,330.04298,113.59857,52.36777,540.37886
Z1458,270.66385,121.07416,35.16839,512.27043
Z1459,227.46625,101.08946,25.78017,427.79971
Z1460,285.59783,101.53386,33.73719,554.18032
Z1461,225.82839,94.20358,21.25037,423.27765
Z1462,215.47167,102.17464,18.68723,409.88165
Z1463,232.44431,92.96093,26.99096,460.38731
Z1464,256.99535,113.42907,19.12215,492.38330
Z1465,207.18517,89.57139,14.54183,407.93229
Z1466,225.25405,98.54396,28.63144,432.34501
Z1467,283.86915,109.87875,38.14117,508.22147
Z1468,210.45709,99.34959,19.95932,405.85068
Z1469,219.16707,103.52517,15.90469,419.33225
Z1470,233.56450,97.99185,24.18651,436.25353
Z1471,216.04479,100.74273,18.68723,423.25195
Z1472,204.00856,92.52299,31.16778,383.09766
Z1473,226.34612,99.50969,22.07856,442.46991
Z1474,279.41970,104.91900,40.56613,542.74154
Z1475,210.58675,92.68295,22.45802,408.43659
Z1476,227.58287,96.80113,18.75403,439.19872
Z1477,207.97479,96.93814,22.12334,400.35497
Z1478,223.73555,104.62250,15.90469,419.47566
Z1479,218.40660,99.15586,14.82356,415.67714
Z1480,209.35559,94.93755,21.29796,399.13554
Z1481,206.27419,90.92423,15.30619,417.07893
Z1482,241.54933,101.42097,21.78975,446.34456
Z1483,204.19461,89.55591,21.86054,384.81714
Z1484,229.90343,103.50814,18.10135,427.02654
Z1485,210.14761,91.85112,32.24331,405.45211
Z1486,210.13655,88.40417,21.46123,388.81880
Z1487,207.92299,93.56887,23.28469,380.81143
Z1488,222.65232,94.94094,22.74092,436.62740
Z1489,213.41284,94.16846,27.26938,418.82892
Z1490,206.11663,93.35220,21.29796,397.49656
Z1491,233.31727,96.31280,27.34808,457.66357
Z1492,212.57919,92.21250,24.74892,406.07463
Z1493,222.18982,93.36165,22.74092,449.28747
Z1494,218.70776,95.97325,23.24203,422.73052
Z1495,236.52228,96.68232,19.39784,443.24112
Z1496,227.77719,96.68952,21.90359,427.94587
Z1497,210.93585,89.20974,21.46123,392.84119
Z1498,213.18832,101.02193,23.58655,410.34807
Z1499,264.55275,98.55689,34.71755,499.41001
Z1500,206.12555,90.90682,14.74469,384.13744
Z1501,216.73704,95.71982,24.74892,408.56174
Z1502,223.83951,98.55425,15.58079,433.61344
Z1503,228.45102,101.17552,26.72461,426.21861
Z1504,231.52610,95.20076,16.13318,429.12474
Z1505,212.40117,97.84441,24.74754,403.74658
Z1506,241.07394,106.42492,29.81566,464.28345
Z1507,231.22612,95.20155,25.57928,459.43212
Z1508,237.22081,98.63990,34.70421,438.43812
Z1509,236.05855,96.37767,18.29092,444.66202
Z1510,204.32952,88.45500,27.51236,382.57021
Z1511,216.30019,101.06263,25.96401,408.59751
Z1512,202.75530,89.67533,21.86054,382.20635
Z1513,372.97112,119.82716,56.46083,631.84123
Z1514,207.21211,90.10014,22.22737,388.33709
Z1515,235.39121,94.86236,16.13318,435.07481
Z1516,222.86156,96.75504,29.71766,420.04822
Z1517,251.52095,105.73784,53.07311,485.42581
Z1518,221.91343,97.15207,22.08529,433.86834
Z1519,339.92040,130.67271,25.07395,550.28247
Z1520,274.70041,132.78506,17.23591,552.92057
Z1521,336.94088,127.06726,56.75017,579.59095
Z1522,293.08048,99.22008,51.94505,470.09898
Z1523,286.82356,109.96339,51.99921,476.66351
Z1524,288.28851,92.26224,41.66157,463.58268
Z1525,300.40764,93.66660,74.99843,456.82577
Z1526,288.25297,118.16569,16.79935,489.00179
Z1527,258.67003,114.84244,14.86690,482.36808
Z1528,255.05382,112.86423,20.14362,476.42345
Z1529,251.07041,111.93263,24.85090,458.78409
Z1530,264.17533,117.21300,13.93361,489.81338
Z1531,254.28370,107.80598,20.14362,462.73770
Z1532,257.15800,104.85206,21.13232,482.21147
Z1533,254.47854,105.01381,21.13232,472.20367
Z1534,249.93415,102.60867,9.47403,462.30634
Z1535,260.74493,116.94280,15.19194,487.32815
Z1536,252.04160,103.39116,15.05393,461.35803
Z1537,253.90380,104.23621,22.48131,475.36314
Z1538,253.82877,106.23538,41.64487,503.90894
Z1539,280.46566,128.29466,19.93692,547.90729
Z1540,276.94042,102.60752,52.54266,520.35447
Z1541,291.00765,106.61817,52.54266,566.46953
Z1542,275.34116,104.26699,48.17034,550.85897
Z1543,275.51222,110.66507,14.66880,492.22239
Z1544,282.25636,112.97651,22.39334,509.48601
Z1545,271.47886,108.63473,14.66880,483.65458
Z1546,332.86433,122.83080,52.46123,552.35643
Z1547,268.96299,106.24265,21.81927,472.23875
Z1548,251.82508,96.52702,43.16593,462.94288
Z1549,206.76905,88.60556,14.54183,418.23767
Z1550,226.69524,92.36588,25.90921,456.88757
Z1551,222.61765,94.36668,30.88012,461.96049
Z1552,250.68660,92.24200,15.63959,446.26073
Z1553,249.60235,89.97717,15.63959,445.89347
Z1554,291.70003,115.78773,29.86427,543.24579
Z1555,254.71515,96.03949,32.20856,496.94971
Z1556,269.69705,104.77556,32.22513,532.14266
Z1557,261.17011,99.78692,32.20856,514.98993
Z1558,338.02920,149.36389,21.96908,613.78765
Z1559,313.90194,106.86611,32.05767,574.09180
Z1560,296.68430,120.20877,29.98876,507.88824
Z1561,334.78519,119.05744,51.30117,591.44498
Z1562,320.34716,126.32759,40.63205,578.52900
Z1563,334.32267,132.05065,42.84312,570.79945
Z1564,318.16550,123.98801,50.54350,560.48517
Z1565,332.24324,128.94562,46.97539,582.89605
Z1566,279.20017,120.52723,37.04293,513.99838
Z1567,284.12518,122.66043,37.04293,524.52135
Z1568,272.99268,104.43350,28.54985,487.87710
Z1569,287.48971,88.68149,21.33315,490.82669
Z1570,281.89925,87.69698,21.33315,487.23261
Z1571,275.41770,94.12320,11.35034,479.61234
Z1572,286.59057,93.81250,31.70299,502.20013
Z1573,280.35604,96.17846,11.35034,476.38433
Z1574,216.50772,84.43168,23.90730,401.99113
Z1575,330.63621,130.61948,33.65480,589.02892
Z1576,462.75192,186.68955,5.46547,825.65520
Z1577,351.66726,130.23782,20.59527,568.06645
Z1578,490.60677,186.53933,40.29469,820.99154
Z1579,457.68850,170.04702,28.09411,780.68235
Z1580,339.53997,141.59505,15.60178,625.89078
Z1581,460.39218,166.58258,28.09411,785.45248
Z1582,318.33321,127.16421,27.66830,521.44396
Z1583,306.85518,115.72830,5.46752,514.76543
Z1584,316.62483,123.09732,27.66830,519.93797
Z1585,320.76712,131.05665,19.93276,557.93856
Z1586,341.41973,127.14714,58.46518,545.77026
Z1587,289.96146,104.20127,18.91306,479.61880
Z1588,327.77167,129.47823,6.80394,543.65234
Z1589,273.52783,102.25463,14.01059,467.54501
Z1590,275.13529,97.01927,35.34737,476.61621
Z1591,268.76408,98.16602,15.02820,446.31030
Z1592,266.52457,99.12740,16.94918,443.93138
Z1593,269.90348,102.42608,16.94918,471.67305
Z1594,267.65051,95.74880,8.82203,446.46222
Z1595,268.62308,99.70870,16.85199,450.46071
Z1596,266.10584,98.14745,17.04504,442.66366
Z1597,396.29546,155.47949,23.41899,659.71404
Z1598,388.99140,149.67253,23.41899,650.28878
Z1599,342.23407,133.18533,19.09481,569.52680
Z1600,312.91189,127.44993,25.46467,540.52976
Z1601,429.29176,166.75696,29.00993,744.04782
Z1602,441.48722,172.48510,26.02288,768.15861
Z1603,382.32968,126.87990,58.80337,619.38347
Z1604,324.20685,131.70930,21.23367,547.99036
Z1605,298.97236,111.58284,63.22078,533.48583
Z1606,326.33280,121.38660,51.30117,579.42087
Z1607,351.86526,127.37669,49.69072,563.45921
Z1608,308.29822,123.71868,31.33327,524.43180
Z1609,279.98683,111.71893,21.38604,486.91489
Z1610,271.28117,99.05335,14.25461,456.51364
Z1611,324.64264,114.59572,46.22054,522.98183
Z1612,332.67520,111.42646,52.03142,534.17775
Z1613,341.52826,106.11615,55.27376,545.21679
Z1614,354.04119,129.87412,20.59527,583.08962
Z1615,271.87646,100.80656,29.13011,495.12121
Z1616,297.05625,119.70826,17.71175,521.05137
Z1617,304.87037,126.41361,16.16733,539.90143
Z1618,296.50371,120.28420,19.53216,522.06125
Z1619,307.38752,127.15341,15.68249,534.83135
Z1620,267.23446,101.17091,25.68177,466.48719
Z1621,504.49365,211.70591,32.08981,903.80012
Z1622,319.34032,129.46060,42.42273,560.36293
Z1623,397.00645,178.33519,40.10627,714.56688
Z1624,385.14924,169.51834,37.83242,738.86691
Z1625,394.56636,177.93942,38.76209,720.65063
Z1626,399.16269,177.03086,43.65393,700.45024
Z1627,472.03943,163.48736,97.27455,763.86460
Z1628,736.42678,275.57474,39.90583,1203.59997
Z1629,508.28785,191.24863,27.00109,852.26839
Z1630,536.28950,212.82096,42.28520,914.08225
Z1631,629.90124,243.23170,33.38498,1008.50419
Z1632,640.88818,248.21748,33.38498,1010.02178
Z1634,300.09247,117.64988,6.25526,507.13169
Z1635,299.97611,118.02640,5.23002,511.25125
Z1636,300.61396,118.89821,5.23002,515.61786
Z1637,286.19315,120.15570,13.64376,499.14249
Z1638,307.64323,112.97224,19.12475,508.32196
Z1639,296.70125,111.06729,22.72423,484.92052
Z1640,245.49602,84.23467,48.86880,427.43748
Z1641,287.78175,120.27726,48.35727,510.41414
Z1642,317.25635,102.31798,45.58125,545.77162
Z1643,326.44927,101.01098,45.28551,549.89748
Z1644,322.32673,106.01379,45.28551,534.64032
Z1645,287.25371,105.57714,43.42159,476.77764
Z1646,239.36771,91.62601,29.67159,411.23790
Z1647,296.76010,116.77079,14.90058,510.19465
Z1648,275.25330,117.45807,41.03160,509.50356
Z1649,338.99735,123.47380,34.62284,569.39330
Z1650,339.11373,109.83455,5.56840,571.67880
Z1651,312.91676,121.50774,22.85773,526.18691
Z1652,319.99362,125.07735,19.12782,530.65509
Z1653,237.50461,99.21198,12.09187,413.35328
Z1654,231.60483,98.11810,19.21690,414.80343
Z1655,358.17278,143.11188,59.52855,632.81194
Z1656,232.90033,86.26587,18.22794,409.81046
Z1657,354.20305,158.17686,33.08805,676.86467
Z1658,321.08716,148.48314,33.03963,635.94044
Z1659,317.15743,142.94513,33.11254,634.70902
Z1660,343.24311,158.37699,32.79314,670.16069
Z1661,349.14761,162.17643,32.96112,666.99165
Z1662,430.91964,184.50475,33.63600,780.22902
Z1663,334.21470,155.33333,32.96112,650.68610
Z1664,341.47140,153.43329,33.06832,656.39338
Z1665,367.61970,170.30142,33.81267,691.67258
Z1666,348.40113,161.90716,32.65857,696.31298
Z1667,386.10025,164.89583,33.98714,705.49722
Z1668,417.62122,178.06829,33.57779,754.38809
Z1669,329.47914,151.55086,33.11254,654.75651
Z1670,407.47577,181.15259,31.48686,743.94876
Z1671,330.34086,147.54353,33.06832,635.16841
Z1672,395.86825,175.06616,32.18612,734.90989
Z1673,359.23318,165.84691,32.79314,687.75067
Z1674,408.22984,170.21697,33.98714,752.01258
Z1675,378.68791,173.06373,32.18612,721.51608
Z1676,372.19144,165.68080,34.09536,706.23824
Z1677,379.20927,167.27596,34.29648,726.02607
Z1678,320.18653,140.21732,33.20068,614.84821
Z1679,294.52706,110.59418,12.85870,479.22548
Z1680,315.94120,107.47223,64.45856,530.91131
Z1681,313.79021,107.53595,46.81362,528.64876
Z1682,307.22948,130.73934,43.59631,583.20575
Z1683,374.95814,168.55061,0.55083,719.13141
Z1684,375.18202,168.74661,0.55083,719.67105
Z1685,329.37413,97.16709,30.08439,504.03723
Z1686,350.40796,179.01734,16.70164,681.12814
Z1687,249.52141,112.83999,27.63310,455.27839
Z1688,243.99308,100.93886,48.70901,504.25681
Z1689,329.23801,112.33453,46.27040,525.81707
Z1690,327.76410,98.54873,30.08439,517.54547
Z1691,249.71632,115.56108,17.36887,467.28111
Z1692,309.99352,114.95488,29.95065,530.79698
