InputID,TargetID,Distance
Z0802,Z0801,33.81217
Z0802,Z0804,62.88598
Z0802,Z0803,31.74223
Z0802,Z0806,58.2737
Z0802,Z0748,194.30288
Z0802,Z0805,66.57845
Z0802,Z1868,230.79438
Z0802,Z0808,85.11385
Z0802,Z0807,65.53397
Z0802,Z0754,200.83369
Z0802,Z0810,137.96357
Z0802,Z0809,109.66751
Z0802,Z0812,118.5516
Z0802,Z0811,97.80301
Z0802,Z0814,83.29193
Z0802,Z0813,153.01628
Z0802,Z0816,61.92632
Z0802,Z0815,120.17212
Z0803,Z0817,79.38433
Z0803,Z0820,141.87096
Z0803,Z0768,134.69186
Z0803,Z0770,207.3025
Z0803,Z0769,175.69252
Z0803,Z0772,166.38812
Z0803,Z0705,173.26986
Z0803,Z0771,239.04011
Z0803,Z0704,171.05634
Z0803,Z0774,232.78583
Z0803,Z0773,198.964
Z0803,Z0706,136.46523
Z0803,Z0713,186.31772
Z0803,Z0715,163.83575
Z0803,Z0714,154.73175
Z0803,Z0717,161.28976
Z0803,Z0716,123.53664
Z0803,Z0718,130.45235
Z0803,Z0727,223.12307
Z0803,Z0788,134.24929
Z0803,Z1788,147.75654
Z0803,Z0790,126.87028
Z0803,Z0792,162.89567
Z0803,Z0791,141.1507
Z0803,Z0794,68.39835
Z0803,Z1728,68.19315
Z0803,Z0796,92.60862
Z0803,Z0795,61.4704
Z0803,Z0741,127.08035
Z0803,Z1605,198.3587
Z0803,Z0800,171.66611
Z0803,Z0799,117.33271
Z0803,Z0802,31.74223
Z0803,Z0801,65.54756
Z0803,Z0804,31.14704
Z0803,Z0806,64.4471
Z0803,Z0748,178.71813
Z0803,Z0805,84.95793
Z0803,Z0808,63.19889
Z0803,Z0807,55.12185
Z0803,Z0754,215.39642
Z0803,Z1873,200.7922
Z0803,Z0810,108.60114
Z0803,Z0809,82.50493
Z0803,Z0812,102.19482
Z0803,Z0811,102.69932
Z0803,Z0814,83.70558
Z0803,Z0813,136.40645
Z0803,Z0816,47.89235
Z0803,Z0815,98.39712
Z0804,Z0818,159.05693
Z0804,Z0817,55.87576
Z0804,Z0820,113.17661
Z0804,Z0768,146.32758
Z0804,Z0770,213.92865
Z0804,Z0769,184.66288
Z0804,Z0772,164.78863
Z0804,Z0705,184.92382
Z0804,Z0704,161.21185
Z0804,Z0774,232.45053
Z0804,Z0773,197.85247
Z0804,Z0706,149.61403
Z0804,Z0715,168.51648
Z0804,Z0714,173.41064
Z0804,Z0717,160.63739
Z0804,Z0716,126.91931
Z0804,Z0718,121.57261
Z0804,Z0727,220.35416
Z0804,Z0726,231.08115
Z0804,Z0731,197.77324
Z0804,Z0788,104.54257
Z0804,Z0790,95.9684
Z0804,Z0789,166.93974
Z0804,Z0792,144.26063
Z0804,Z0791,118.09022
Z0804,Z0794,91.99157
Z0804,Z1728,59.67557
Z0804,Z0796,61.47966
Z0804,Z0795,30.33849
Z0804,Z0741,128.43988
Z0804,Z1605,178.64429
Z0804,Z0799,147.17646
Z0804,Z0802,62.88598
Z0804,Z0744,179.40285
Z0804,Z0801,96.68139
Z0804,Z0803,31.14704
Z0804,Z0748,168.52853
Z0804,Z0806,83.24289
Z0804,Z0805,109.4797
Z0804,Z0808,53.20563
Z0804,Z0807,61.92439
Z0804,Z1873,192.05606
Z0804,Z0810,81.91157
Z0804,Z0809,60.8869
Z0804,Z0812,94.75986
Z0804,Z0811,116.59123
Z0804,Z0814,94.49092
Z0804,Z0813,126.51247
Z0804,Z0816,51.77082
Z0804,Z0815,82.89274
Z0805,Z0817,163.55922
Z0805,Z0768,74.36066
Z0805,Z0770,149.46927
Z0805,Z0769,115.39181
Z0805,Z0772,135.48322
Z0805,Z0771,183.1774
Z0805,Z0705,224.83021
Z0805,Z0774,190.12358
Z0805,Z0773,161.78617
Z0805,Z0706,188.76003
Z0805,Z0713,228.45057
Z0805,Z0715,228.62656
Z0805,Z0714,191.12388
Z0805,Z0717,233.44572
Z0805,Z0716,193.228
Z0805,Z0718,211.42066
Z0805,Z1788,128.92315
Z0805,Z1789,152.19156
Z0805,Z0794,111.65132
Z0805,Z1728,151.5163
Z0805,Z0796,165.48718
Z0805,Z0795,136.56188
Z0805,Z0741,97.95052
Z0805,Z0800,167.91312
Z0805,Z0799,109.00106
Z0805,Z0802,66.57845
Z0805,Z0801,61.65447
Z0805,Z0804,109.4797
Z0805,Z1736,219.05049
Z0805,Z0803,84.95793
Z0805,Z1735,236.42358
Z0805,Z1864,238.65422
Z0805,Z0806,32.01793
Z0805,Z1867,196.90129
Z0805,Z0748,169.24881
Z0805,Z1868,164.84723
Z0805,Z0752,218.41663
Z0805,Z0808,95.40542
Z0805,Z0807,63.8908
Z0805,Z0754,134.29016
Z0805,Z0810,158.52683
Z0805,Z0753,230.64966
Z0805,Z0809,126.60627
Z0805,Z0812,106.0774
Z0805,Z0811,46.96378
Z0805,Z0814,148.66306
Z0805,Z0813,134.78894
Z0805,Z0816,127.3258
Z0805,Z0815,182.93582
Z0805,Z0762,190.67688
Z0806,Z0817,138.87998
Z0806,Z0820,162.25778
Z0806,Z0768,72.40973
Z0806,Z0770,147.67178
Z0806,Z0769,114.57305
Z0806,Z0772,119.50526
Z0806,Z0771,180.65576
Z0806,Z0705,224.1454
Z0806,Z0774,180.75843
Z0806,Z0773,149.3249
Z0806,Z0706,187.1278
Z0806,Z0715,221.99142
Z0806,Z0714,195.80567
Z0806,Z0717,222.94657
Z0806,Z0716,183.70831
Z0806,Z0718,194.81992
Z0806,Z0788,183.78624
Z0806,Z1788,149.9981
Z0806,Z0790,161.15505
Z0806,Z0792,151.07993
Z0806,Z0791,143.47852
Z0806,Z0794,110.11467
Z0806,Z1728,132.61435
Z0806,Z0796,135.62013
Z0806,Z0795,107.93518
Z0806,Z0741,79.36251
Z0806,Z0799,125.71465
Z0806,Z0802,58.2737
Z0806,Z0801,70.13455
Z0806,Z0804,83.24289
Z0806,Z1736,215.2894
Z0806,Z0803,64.4471
Z0806,Z0748,146.55445
Z0806,Z1867,207.09997
Z0806,Z0805,32.01793
Z0806,Z0747,188.57247
Z0806,Z1868,178.14569
Z0806,Z0808,63.39169
Z0806,Z0807,31.87934
Z0806,Z0754,151.38282
Z0806,Z1873,164.10914
Z0806,Z0810,126.51498
Z0806,Z0809,94.5962
Z0806,Z0812,77.41201
Z0806,Z0811,39.81844
Z0806,Z0814,140.52922
Z0806,Z0813,108.79093
Z0806,Z0816,111.34212
Z0806,Z0815,162.08028
Z0806,Z0762,212.37388
Z0807,Z0817,117.13982
Z0807,Z0820,130.39334
Z0807,Z0768,84.40677
Z0807,Z0770,153.55647
Z0807,Z0769,123.21828
Z0807,Z0772,111.63375
Z0807,Z0771,184.62885
Z0807,Z0774,177.69042
Z0807,Z0704,221.80205
Z0807,Z0773,143.99541
Z0807,Z0706,190.00888
Z0807,Z0715,218.95667
Z0807,Z0717,215.82967
Z0807,Z0716,178.57385
Z0807,Z0718,181.56318
Z0807,Z0788,155.7434
Z0807,Z0790,130.03536
Z0807,Z1987,177.35882
Z0807,Z0792,124.47557
Z0807,Z0791,113.20493
Z0807,Z0794,116.72093
Z0807,Z1728,118.62199
Z0807,Z0796,106.68122
Z0807,Z0795,81.37602
Z0807,Z0741,71.99684
Z0807,Z1732,224.08222
Z0807,Z0799,146.85089
Z0807,Z0802,65.53397
Z0807,Z0744,152.2615
Z0807,Z0801,89.19574
Z0807,Z0804,61.92439
Z0807,Z1736,217.14183
Z0807,Z0803,55.12185
Z0807,Z0748,128.77442
Z0807,Z0806,31.87934
Z0807,Z1867,222.20298
Z0807,Z0805,63.8908
Z0807,Z0747,177.34258
Z0807,Z1868,196.45368
Z0807,Z0808,31.51472
Z0807,Z1873,149.22482
Z0807,Z0754,173.29443
Z0807,Z0810,94.63658
Z0807,Z0809,62.71705
Z0807,Z0812,53.54749
Z0807,Z0811,55.46428
Z0807,Z0814,138.53411
Z0807,Z0813,87.73436
Z0807,Z0816,102.22996
Z0807,Z0815,144.59823
Z0808,Z0818,159.63797
Z0808,Z0817,101.58393
Z0808,Z0820,98.8845
Z0808,Z0822,145.6959
Z0808,Z0768,104.42309
Z0808,Z0821,142.92777
Z0808,Z0770,164.82988
Z0808,Z0769,138.16197
Z0808,Z0772,111.98444
Z0808,Z0771,193.19204
Z0808,Z0774,179.69657
Z0808,Z0704,212.74669
Z0808,Z0773,145.01901
Z0808,Z0717,213.83673
Z0808,Z0716,179.56034
Z0808,Z0718,173.83044
Z0808,Z1982,177.45954
Z0808,Z0788,130.11643
Z0808,Z0790,99.92178
Z0808,Z1987,159.72789
Z0808,Z0789,191.47479
Z0808,Z0792,100.81472
Z0808,Z0791,84.19523
Z0808,Z0794,131.23424
Z0808,Z1728,112.7665
Z0808,Z0796,80.64001
Z0808,Z0795,60.8796
Z0808,Z0741,77.4649
Z0808,Z1605,222.60138
Z0808,Z0744,132.63525
Z0808,Z0802,85.11385
Z0808,Z0801,114.12113
Z0808,Z0804,53.20563
Z0808,Z1736,222.94692
Z0808,Z0803,63.19889
Z0808,Z0748,116.69686
Z0808,Z0806,63.39169
Z0808,Z0805,95.40542
Z0808,Z0747,170.88159
Z0808,Z0749,205.76615
Z0808,Z1873,139.66293
Z0808,Z0807,31.51472
Z0808,Z0810,63.12353
Z0808,Z0809,31.20772
Z0808,Z0812,41.59372
Z0808,Z0811,80.65258
Z0808,Z0814,144.18713
Z0808,Z0813,74.33322
Z0808,Z0816,103.12823
Z0808,Z0815,133.21464
Z0809,Z0818,128.85998
Z0809,Z0817,93.56427
Z0809,Z0820,67.73012
Z0809,Z0822,116.06581
Z0809,Z0768,129.30765
Z0809,Z0821,118.21306
Z0809,Z0770,181.44169
Z0809,Z0769,158.42753
Z0809,Z0772,121.47554
Z0809,Z0771,206.83173
Z0809,Z0774,187.74526
Z0809,Z0704,207.32429
Z0809,Z0773,153.34705
Z0809,Z0716,185.08668
Z0809,Z0718,170.8009
Z0809,Z1982,169.53318
Z0809,Z0788,107.2392
Z0809,Z0787,174.51264
Z0809,Z0790,70.933
Z0809,Z1987,147.69692
Z0809,Z0789,166.20887
Z0809,Z0792,83.45298
Z0809,Z0791,58.6465
Z0809,Z0794,150.21089
Z0809,Z1728,114.66429
Z0809,Z0796,59.54779
Z0809,Z0795,51.87374
Z0809,Z0742,144.56017
Z0809,Z0741,94.25824
Z0809,Z1605,207.80492
Z0809,Z0744,119.14412
Z0809,Z0802,109.66751
Z0809,Z0801,141.05617
Z0809,Z0804,60.8869
Z0809,Z0803,82.50493
Z0809,Z0748,113.24468
Z0809,Z0806,94.5962
Z0809,Z0747,170.90363
Z0809,Z0805,126.60627
Z0809,Z0749,204.27697
Z0809,Z0808,31.20772
Z0809,Z1873,137.66689
Z0809,Z0807,62.71705
Z0809,Z0810,31.92153
Z0809,Z0812,51.27606
Z0809,Z0811,109.18336
Z0809,Z0814,155.25156
Z0809,Z0813,73.82556
Z0809,Z0816,112.29072
Z0809,Z0815,127.91432
Z0810,Z0818,97.88397
Z0810,Z0817,96.58563
Z0810,Z0820,35.86633
Z0810,Z0819,146.81566
Z0810,Z0822,86.5185
Z0810,Z0821,96.19719
Z0810,Z0768,156.72387
Z0810,Z0823,131.13127
Z0810,Z0770,201.41189
Z0810,Z0769,181.84397
Z0810,Z0772,137.28596
Z0810,Z0774,199.95802
Z0810,Z0704,207.42113
Z0810,Z0773,166.80886
Z0810,Z1701,167.51704
Z0810,Z0718,174.3951
Z0810,Z0780,212.18381
Z0810,Z1982,166.30363
Z0810,Z0731,189.68152
Z0810,Z0788,90.00178
Z0810,Z0787,164.67789
Z0810,Z0790,45.11576
Z0810,Z0789,143.45494
Z0810,Z1987,140.73001
Z0810,Z0792,74.6886
Z0810,Z0791,40.66845
Z0810,Z1728,125.68699
Z0810,Z0796,51.22387
Z0810,Z0742,127.29311
Z0810,Z0795,61.29057
Z0810,Z0741,117.15743
Z0810,Z1605,197.51101
Z0810,Z0744,111.99725
Z0810,Z0802,137.96357
Z0810,Z0743,164.68555
Z0810,Z0804,81.91157
Z0810,Z0803,108.60114
Z0810,Z0748,117.61383
Z0810,Z0806,126.51498
Z0810,Z0747,175.89255
Z0810,Z0749,206.80596
Z0810,Z0808,63.12353
Z0810,Z1873,142.00257
Z0810,Z0807,94.63658
Z0810,Z0809,31.92153
Z0810,Z0812,74.10839
Z0810,Z0811,139.31507
Z0810,Z0813,85.22747
Z0810,Z0816,129.68136
Z0810,Z0815,131.07695
Z0811,Z0817,172.27133
Z0811,Z0768,32.5913
Z0811,Z0770,108.16808
Z0811,Z0769,74.81698
Z0811,Z0772,88.60722
Z0811,Z0771,141.4114
Z0811,Z0774,144.40252
Z0811,Z0773,115.06659
Z0811,Z0716,223.46764
Z0811,Z0718,232.98879
Z0811,Z1788,175.8447
Z0811,Z0790,179.90546
Z0811,Z0792,143.03991
Z0811,Z0791,145.26095
Z0811,Z0794,148.97148
Z0811,Z1728,170.26132
Z0811,Z0796,160.60433
Z0811,Z0795,136.6888
Z0811,Z0741,52.44174
Z0811,Z1732,192.50516
Z0811,Z0799,155.59219
Z0811,Z0802,97.80301
Z0811,Z0744,159.74259
Z0811,Z1734,234.04258
Z0811,Z0801,104.53389
Z0811,Z1733,205.59398
Z0811,Z1736,176.47797
Z0811,Z0804,116.59123
Z0811,Z1735,204.4369
Z0811,Z0803,102.69932
Z0811,Z1864,201.98143
Z0811,Z0748,124.7578
Z0811,Z0806,39.81844
Z0811,Z1867,168.67594
Z0811,Z0805,46.96378
Z0811,Z0747,158.10297
Z0811,Z1868,141.44034
Z0811,Z0808,80.65258
Z0811,Z1873,138.06094
Z0811,Z0807,55.46428
Z0811,Z0754,117.89193
Z0811,Z0810,139.31507
Z0811,Z0753,212.53721
Z0811,Z0809,109.18336
Z0811,Z0812,72.46081
Z0811,Z0814,180.3456
Z0811,Z0813,94.49231
Z0811,Z0816,150.30018
Z0811,Z0815,198.29678
Z0811,Z0762,182.05112
Z0812,Z0818,169.73031
Z0812,Z0817,140.32862
Z0812,Z0820,104.27854
Z0812,Z0822,138.67337
Z0812,Z0768,83.71464
Z0812,Z0821,123.65882
Z0812,Z0770,130.16974
Z0812,Z0769,108.10463
Z0812,Z0772,71.79494
Z0812,Z0771,155.92233
Z0812,Z0774,139.24871
Z0812,Z0773,104.54154
Z0812,Z0718,214.64375
Z0812,Z0780,181.85264
Z0812,Z1982,138.49891
Z0812,Z0788,158.3303
Z0812,Z0787,153.01131
Z0812,Z0790,118.63169
Z0812,Z1987,123.81863
Z0812,Z0792,73.88737
Z0812,Z0791,72.89307
Z0812,Z0794,168.38136
Z0812,Z1728,154.18985
Z0812,Z0796,110.77012
Z0812,Z0795,98.35216
Z0812,Z0742,138.11283
Z0812,Z0741,43.43411
Z0812,Z1732,182.2092
Z0812,Z0744,98.93367
Z0812,Z0802,118.5516
Z0812,Z0801,142.47121
Z0812,Z1733,209.21729
Z0812,Z0804,94.75986
Z0812,Z1736,183.77815
Z0812,Z0803,102.19482
Z0812,Z0748,76.59508
Z0812,Z0806,77.41201
Z0812,Z0747,129.39327
Z0812,Z0805,106.0774
Z0812,Z0749,164.40687
Z0812,Z0808,41.59372
Z0812,Z1873,98.70901
Z0812,Z0807,53.54749
Z0812,Z0810,74.10839
Z0812,Z0809,51.27606
Z0812,Z0811,72.46081
Z0812,Z0814,184.8978
Z0812,Z0813,34.55857
Z0812,Z0816,144.48237
Z0812,Z0815,173.22855
Z0813,Z0818,170.69571
Z0813,Z0817,167.20403
Z0813,Z0820,106.25727
Z0813,Z0822,127.05539
Z0813,Z0768,94.42523
Z0813,Z0821,102.42161
Z0813,Z0770,118.86475
Z0813,Z0769,105.29148
Z0813,Z0772,52.68554
Z0813,Z0771,138.8896
Z0813,Z0774,115.2039
Z0813,Z0773,81.62938
Z0813,Z1701,144.27912
Z0813,Z0775,179.80417
Z0813,Z0780,147.64843
Z0813,Z1982,103.9652
Z0813,Z0788,174.91276
Z0813,Z0787,119.26837
Z0813,Z0790,129.69955
Z0813,Z1987,89.93618
Z0813,Z0792,50.14419
Z0813,Z0791,65.78733
Z0813,Z0796,131.16645
Z0813,Z1728,185.01735
Z0813,Z0742,109.78045
Z0813,Z0795,125.18691
Z0813,Z0741,47.42474
Z0813,Z1730,210.25406
Z0813,Z1729,183.34198
Z0813,Z1732,154.28342
Z0813,Z0744,66.71539
Z0813,Z0802,153.01628
Z0813,Z1733,185.26315
Z0813,Z1736,162.16276
Z0813,Z0804,126.51247
Z0813,Z0803,136.40645
Z0813,Z0748,42.39335
Z0813,Z0806,108.79093
Z0813,Z0747,97.7799
Z0813,Z0805,134.78894
Z0813,Z0749,132.06513
Z0813,Z0808,74.33322
Z0813,Z1873,65.54387
Z0813,Z0807,87.73436
Z0813,Z0810,85.22747
Z0813,Z0809,73.82556
Z0813,Z0812,34.55857
Z0813,Z0811,94.49231
Z0813,Z0816,177.34907
Z0813,Z0815,201.24872
Z0814,Z1562,172.80859
Z0814,Z0817,90.76314
Z0814,Z0768,212.93551
Z0814,Z0703,155.23949
Z0814,Z0769,255.06643
Z0814,Z0705,90.6805
Z0814,Z0704,111.88342
Z0814,Z0706,55.16887
Z0814,Z0711,163.93505
Z0814,Z0710,145.85482
Z0814,Z0713,107.48527
Z0814,Z0712,138.59761
Z0814,Z0715,81.47896
Z0814,Z0714,83.09365
Z0814,Z0717,85.06233
Z0814,Z0716,44.6861
Z0814,Z0718,76.61449
Z0814,Z0725,196.10959
Z0814,Z0727,146.9869
Z0814,Z0726,183.02834
Z0814,Z0788,152.08052
Z0814,Z1788,133.13055
Z0814,Z0790,170.96897
Z0814,Z1789,162.59739
Z0814,Z0794,43.02233
Z0814,Z1728,53.38148
Z0814,Z0796,134.12171
Z0814,Z0795,111.54195
Z0814,Z1605,162.89748
Z0814,Z0741,210.50881
Z0814,Z0800,134.9669
Z0814,Z1606,195.35505
Z0814,Z0799,105.77971
Z0814,Z0802,83.29193
Z0814,Z0801,94.44522
Z0814,Z0804,94.49092
Z0814,Z0803,83.70558
Z0814,Z0806,140.52922
Z0814,Z0805,148.66306
Z0814,Z0808,144.18713
Z0814,Z0807,138.53411
Z0814,Z0810,172.46667
Z0814,Z0809,155.25156
Z0814,Z1622,182.04384
Z0814,Z0812,184.8978
Z0814,Z0811,180.3456
Z0814,Z1561,243.72529
Z0814,Z0813,218.49058
Z0814,Z0816,43.07955
Z0814,Z0815,76.1282
Z0815,Z0818,158.88089
Z0815,Z0817,34.78271
Z0815,Z1565,234.57509
Z0815,Z0820,145.8883
Z0815,Z0768,228.8437
Z0815,Z0703,191.05139
Z0815,Z0772,244.8383
Z0815,Z0705,142.54675
Z0815,Z0704,79.8186
Z0815,Z0706,117.38235
Z0815,Z0713,167.13667
Z0815,Z0715,111.03834
Z0815,Z0714,153.07651
Z0815,Z0717,92.66379
Z0815,Z0716,74.63874
Z0815,Z0718,43.39502
Z0815,Z0721,231.95793
Z0815,Z0725,184.70399
Z0815,Z0724,187.62381
Z0815,Z0727,145.10956
Z0815,Z0726,148.24004
Z0815,Z0731,136.04088
Z0815,Z0788,80.49752
Z0815,Z0790,112.28886
Z0815,Z0789,124.78605
Z0815,Z0792,205.26975
Z0815,Z0791,171.65044
Z0815,Z0794,109.03424
Z0815,Z1728,32.87503
Z0815,Z0796,81.38045
Z0815,Z0795,76.10546
Z0815,Z1605,100.63237
Z0815,Z0741,210.33552
Z0815,Z1606,209.91282
Z0815,Z0799,176.40283
Z0815,Z0802,120.17212
Z0815,Z0801,146.87164
Z0815,Z0804,82.89274
Z0815,Z0803,98.39712
Z0815,Z0806,162.08028
Z0815,Z0805,182.93582
Z0815,Z0808,133.21464
Z0815,Z0807,144.59823
Z0815,Z0810,131.07695
Z0815,Z0809,127.91432
Z0815,Z0812,173.22855
Z0815,Z0811,198.29678
Z0815,Z0814,76.1282
Z0815,Z0813,201.24872
Z0815,Z0816,59.69469
Z0816,Z0817,57.37521
Z0816,Z0820,156.69215
Z0816,Z0768,182.46903
Z0816,Z0769,223.58246
Z0816,Z0703,195.77537
Z0816,Z0772,212.11459
Z0816,Z0705,133.18273
Z0816,Z0704,124.6507
Z0816,Z0706,98.22477
Z0816,Z0713,150.55044
Z0816,Z0712,180.56769
Z0816,Z0715,118.09954
Z0816,Z0714,124.53947
Z0816,Z0717,113.61049
Z0816,Z0716,76.91011
Z0816,Z0718,84.18961
Z0816,Z0725,221.73784
Z0816,Z0727,175.27491
Z0816,Z0726,197.25144
Z0816,Z0788,120.61845
Z0816,Z1788,151.38002
Z0816,Z0790,131.6223
Z0816,Z0789,176.43501
Z0816,Z0792,195.74242
Z0816,Z0791,168.08476
Z0816,Z0794,54.71745
Z0816,Z1728,26.86798
Z0816,Z0796,94.30818
Z0816,Z0795,69.24136
Z0816,Z0741,173.65478
Z0816,Z1605,159.53342
Z0816,Z0800,163.63816
Z0816,Z0799,120.87949
Z0816,Z1606,230.6925
Z0816,Z0802,61.92632
Z0816,Z0801,87.17701
Z0816,Z0804,51.77082
Z0816,Z0803,47.89235
Z0816,Z0806,111.34212
Z0816,Z0748,219.60742
Z0816,Z0805,127.3258
Z0816,Z0808,103.12823
Z0816,Z0807,102.22996
Z0816,Z0810,129.68136
Z0816,Z0809,112.29072
Z0816,Z0812,144.48237
Z0816,Z0811,150.30018
Z0816,Z0814,43.07955
Z0816,Z0813,177.34907
Z0816,Z0815,59.69469
Z0817,Z0818,136.17999
Z0817,Z0820,113.80822
Z0817,Z0822,166.61903
Z0817,Z0768,201.36337
Z0817,Z0821,189.21302
Z0817,Z0769,238.43503
Z0817,Z0772,212.11954
Z0817,Z0705,169.97325
Z0817,Z0704,113.76003
Z0817,Z0773,244.82287
Z0817,Z0706,140.58888
Z0817,Z0715,142.38353
Z0817,Z0717,126.33999
Z0817,Z0716,103.12475
Z0817,Z0718,78.16037
Z0817,Z0725,218.9961
Z0817,Z0724,214.98521
Z0817,Z0727,179.89194
Z0817,Z0726,179.65657
Z0817,Z0731,144.37021
Z0817,Z0788,63.28723
Z0817,Z0790,82.38701
Z0817,Z0789,120.26718
Z0817,Z0792,170.55916
Z0817,Z0791,137.2331
Z0817,Z0794,112.08985
Z0817,Z1728,37.38522
Z0817,Z0796,48.18925
Z0817,Z0795,42.14437
Z0817,Z0741,179.04806
Z0817,Z1605,122.95736
Z0817,Z0802,107.15266
Z0817,Z0744,207.80956
Z0817,Z0801,138.29702
Z0817,Z0804,55.87576
Z0817,Z0803,79.38433
Z0817,Z0806,138.87998
Z0817,Z0748,206.66137
Z0817,Z0805,163.55922
Z0817,Z0808,101.58393
Z0817,Z0807,117.13982
Z0817,Z1873,231.15454
Z0817,Z0810,96.58563
Z0817,Z0809,93.56427
Z0817,Z0812,140.32862
Z0817,Z0811,172.27133
Z0817,Z0814,90.76314
Z0817,Z0813,167.20403
Z0817,Z0816,57.37521
Z0817,Z0815,34.78271
Z0818,Z0817,136.17999
Z0818,Z0820,65.61023
Z0818,Z0819,53.18174
Z0818,Z0822,66.97351
Z0818,Z0821,109.96502
Z0818,Z0823,105.45699
Z0818,Z1761,157.36669
Z0818,Z1702,188.05047
Z0818,Z1701,175.55766
Z0818,Z0909,145.52807
Z0818,Z0911,132.77021
Z0818,Z0784,246.64719
Z0818,Z0910,112.96935
Z0818,Z0786,201.98744
Z0818,Z0913,185.2336
Z0818,Z0731,132.07329
Z0818,Z1982,214.62445
Z0818,Z0785,226.88871
Z0818,Z0912,193.98815
Z0818,Z0788,78.89351
Z0818,Z0915,125.63453
Z0818,Z0787,196.43053
Z0818,Z0790,63.34174
Z0818,Z0789,80.89894
Z0818,Z1987,184.53587
Z0818,Z1790,115.58849
Z0818,Z0669,128.79617
Z0818,Z0792,134.59847
Z0818,Z0734,202.94391
Z0818,Z0791,105.28062
Z0818,Z0918,158.90135
Z0818,Z0796,98.55958
Z0818,Z0742,145.30527
Z0818,Z0795,129.10072
Z0818,Z1605,170.08797
Z0818,Z0868,179.56462
Z0818,Z0926,160.25091
Z0818,Z0744,162.20275
Z0818,Z0867,178.338
Z0818,Z0743,149.77797
Z0818,Z0804,159.05693
Z0818,Z0748,188.49399
Z0818,Z0808,159.63797
Z0818,Z1744,101.93651
Z0818,Z1873,209.24898
Z0818,Z0810,97.88397
Z0818,Z0809,128.85998
Z0818,Z0812,169.73031
Z0818,Z0813,170.69571
Z0818,Z0815,158.88089
Z0819,Z0818,53.18174
Z0819,Z0820,111.79473
Z0819,Z0947,138.19367
Z0819,Z0822,86.66077
Z0819,Z0821,127.60084
Z0819,Z0823,101.68737
Z0819,Z1761,108.8214
Z0819,Z0950,167.98324
Z0819,Z1702,181.76865
Z0819,Z1701,176.65986
Z0819,Z0653,144.7025
Z0819,Z0654,181.19942
Z0819,Z0909,109.85075
Z0819,Z0911,93.25642
Z0819,Z0784,251.81496
Z0819,Z0910,81.88553
Z0819,Z0786,201.29591
Z0819,Z0913,139.84393
Z0819,Z0912,167.88492
Z0819,Z0731,149.32007
Z0819,Z0785,228.20451
Z0819,Z1982,232.6195
Z0819,Z0788,127.30078
Z0819,Z0915,72.77724
Z0819,Z0787,207.60822
Z0819,Z0790,116.28821
Z0819,Z0789,105.80187
Z0819,Z1790,71.37181
Z0819,Z1987,202.9878
Z0819,Z0669,77.92862
Z0819,Z0792,166.68329
Z0819,Z0734,206.44247
Z0819,Z0791,144.63215
Z0819,Z0918,113.40839
Z0819,Z0921,163.41326
Z0819,Z0796,151.72652
Z0819,Z0742,156.53042
Z0819,Z0925,153.58002
Z0819,Z0927,131.29758
Z0819,Z0926,107.3695
Z0819,Z0868,155.61342
Z0819,Z0744,186.25797
Z0819,Z0867,155.9876
Z0819,Z0928,135.55179
Z0819,Z0743,141.73943
Z0819,Z1744,59.19559
Z0819,Z0810,146.81566
Z0819,Z0268,230.77435
Z0819,Z0809,178.58802
Z0819,Z0031,206.37902
Z0820,Z0818,65.61023
Z0820,Z0817,113.80822
Z0820,Z0819,111.79473
Z0820,Z0822,54.64426
Z0820,Z0821,77.07672
Z0820,Z0823,102.32413
Z0820,Z0772,158.72919
Z0820,Z0774,215.99742
Z0820,Z0773,184.99406
Z0820,Z1702,171.1892
Z0820,Z1701,151.10906
Z0820,Z0718,187.72878
Z0820,Z0780,211.5144
Z0820,Z0784,211.38232
Z0820,Z0910,178.53812
Z0820,Z0786,176.85907
Z0820,Z1982,166.98646
Z0820,Z0731,175.48435
Z0820,Z0785,197.33186
Z0820,Z0788,84.88823
Z0820,Z0787,157.66792
Z0820,Z0790,36.08894
Z0820,Z0789,125.52666
Z0820,Z1987,138.39625
Z0820,Z0792,77.54084
Z0820,Z0791,43.03265
Z0820,Z1728,147.82924
Z0820,Z0796,65.74332
Z0820,Z0742,112.70342
Z0820,Z0795,87.66125
Z0820,Z0741,145.40573
Z0820,Z1605,194.67717
Z0820,Z0744,111.6246
Z0820,Z0743,140.55386
Z0820,Z0804,113.17661
Z0820,Z0803,141.87096
Z0820,Z0748,129.30141
Z0820,Z0806,162.25778
Z0820,Z0747,185.18213
Z0820,Z0749,212.48494
Z0820,Z0808,98.8845
Z0820,Z1873,152.09991
Z0820,Z0807,130.39334
Z0820,Z1744,166.45688
Z0820,Z0810,35.86633
Z0820,Z0809,67.73012
Z0820,Z0812,104.27854
Z0820,Z0813,106.25727
Z0820,Z0816,156.69215
Z0820,Z0815,145.8883
Z0821,Z0818,109.96502
Z0821,Z0820,77.07672
Z0821,Z0819,127.60084
Z0821,Z0822,43.66564
Z0821,Z0823,47.66139
Z0821,Z0772,142.3326
Z0821,Z0774,179.67743
Z0821,Z0773,156.79541
Z0821,Z1702,94.88923
Z0821,Z1701,74.03311
Z0821,Z0776,198.72025
Z0821,Z0775,189.12499
Z0821,Z0780,145.59973
Z0821,Z0782,186.33978
