InputID,MEAN,STDDEV,MIN,MAX
Z1197,1231.71473,572.10390,18.80320,2488.88360
Z1198,1220.25734,568.90776,15.67265,2472.60305
Z1199,1228.45065,576.46572,18.45440,2485.99745
Z1200,1180.79611,557.36778,17.33293,2414.28422
Z1201,1145.55125,542.97926,17.36887,2358.08375
Z1202,1146.56330,544.69167,18.38429,2359.30902
Z1203,1391.99370,630.17988,19.90209,2683.13795
Z1204,1580.16078,663.92433,14.01766,2927.05197
Z1205,1518.23599,655.23326,17.55658,2845.45998
Z1206,1578.04642,663.47389,24.82852,2918.26515
Z1207,1535.78361,657.44868,18.09178,2864.38238
Z1208,1656.69205,669.91942,28.88235,3009.54956
Z1209,1545.63106,654.95688,49.59752,2861.26587
Z1210,1569.24318,662.78714,24.68025,2911.81048
Z1211,1640.80648,669.17479,23.37733,2994.41099
Z1212,1641.60173,667.73776,23.52044,3001.02400
Z1213,1539.03605,658.46831,37.45613,2880.67799
Z1214,1568.08852,662.54145,14.01766,2913.03438
Z1215,1531.96353,657.37049,17.55658,2862.47678
Z1216,1593.97154,662.46661,34.00248,2924.97154
Z1217,1578.46487,662.53966,16.70164,2913.52351
Z1218,1475.40104,647.14704,15.32452,2788.08762
Z1219,1642.24324,669.08140,23.07215,2998.21898
Z1220,1537.57166,658.59675,32.71841,2873.19342
Z1221,1621.70429,667.66715,21.71153,2975.25849
Z1222,1587.76755,660.26739,34.00248,2912.17819
Z1223,1590.16226,663.60355,33.26972,2942.60863
Z1224,1546.70650,658.23499,30.39995,2892.83016
Z1225,1538.51593,656.52047,35.12586,2861.95199
Z1226,1619.52208,666.96869,20.86961,2974.66327
Z1227,1620.03736,667.75342,21.71153,2971.35172
Z1228,1619.61882,666.24936,20.86961,2976.18761
Z1229,1487.08036,648.87775,14.33430,2800.94952
Z1230,1497.20409,650.16019,14.33430,2811.56667
Z1231,1752.43297,623.73846,31.79716,3129.50698
Z1232,1788.99901,626.23041,32.56639,3171.64190
Z1233,1719.77734,620.98441,32.05078,3087.96023
Z1234,1810.01004,627.45941,32.85558,3195.25736
Z1235,1772.60165,625.15643,32.56639,3152.80570
Z1236,1420.55303,627.51250,10.44178,2743.92587
Z1237,1407.42591,617.29358,20.49451,2723.84562
Z1238,1427.94986,612.98328,20.67670,2743.11848
Z1239,1423.79516,620.50487,20.49451,2744.32517
Z1240,1461.54508,626.04789,47.05358,2790.06101
Z1241,1415.10920,609.12687,20.67670,2725.78901
Z1242,1465.00046,620.48617,47.45206,2789.68903
Z1243,1487.98586,648.91075,40.49510,2823.96434
Z1244,1379.72207,634.82663,26.57352,2945.71775
Z1245,1488.45327,642.72460,29.03652,3068.66890
Z1246,1398.66358,635.20272,44.82393,2965.97372
Z1247,1434.94996,643.45974,41.87065,3013.17769
Z1248,1376.96949,636.49470,23.50385,2944.34563
Z1249,1422.11203,625.55177,19.48812,2976.74876
Z1250,1318.34627,608.75645,22.98113,2851.10427
Z1251,1150.97136,546.86170,21.87917,2612.37549
Z1252,1328.43389,613.50742,22.07856,2867.45740
Z1253,1322.08772,623.77121,27.51236,2873.59320
Z1254,1142.23505,538.93891,31.98103,2592.28833
Z1256,1237.84014,550.71860,54.66549,2672.24544
Z1257,1338.20234,610.98251,26.22894,2873.04143
Z1258,1197.08211,517.85872,20.08473,2508.62229
Z1259,1323.15767,596.94150,21.22378,2836.51193
Z1260,1316.49985,592.74559,21.22378,2823.31615
Z1261,1229.22506,531.01469,23.75351,2583.93445
Z1262,1301.30230,590.69689,24.22979,2806.65905
Z1263,1203.51162,520.64971,20.08473,2525.43946
Z1264,1289.39122,604.32846,24.76775,2817.76580
Z1265,1242.66618,561.94641,43.01066,2703.97981
Z1266,1272.04361,569.13979,16.77805,2740.30693
Z1267,1399.45591,639.12063,26.57352,2970.98038
Z1268,1372.69188,597.13405,32.80157,2881.13865
Z1269,1411.60553,618.90215,24.52255,2956.05527
Z1270,1189.99408,559.49388,19.90402,2663.04431
Z1271,1456.89012,632.16451,37.07367,3021.64529
Z1272,1252.64977,580.00242,20.34307,2747.70926
Z1273,1378.78948,602.49242,32.80157,2896.76362
Z1274,1206.27592,544.35549,25.54199,2639.51031
Z1275,1395.24817,640.29678,19.15600,2967.47710
Z1276,1218.27729,550.72027,25.54199,2662.21975
Z1277,1207.42123,555.71988,25.25544,2667.49897
Z1278,1469.99685,647.83491,33.73719,3055.04331
Z1279,1331.53850,602.65509,8.10741,2853.66281
Z1280,1326.61624,605.69275,23.43656,2854.10134
Z1281,1272.40463,567.10546,16.77805,2735.74834
Z1282,1310.69841,596.59946,22.24200,2824.97517
Z1283,1317.71651,600.97933,21.86360,2838.46732
Z1284,1472.88010,637.21255,37.07367,3045.17694
Z1285,1156.26736,554.08575,53.64564,2626.68088
Z1286,1362.85400,628.12231,26.39700,2920.73402
Z1287,1383.77687,611.69773,18.26900,2917.36853
Z1288,1430.81074,645.79524,33.48334,3010.86843
Z1289,1361.81407,604.90308,35.83642,2885.27632
Z1290,1501.57594,641.48791,29.03652,3080.79958
Z1291,1342.09144,597.37200,34.37642,2854.12831
Z1292,1128.74286,525.96061,24.30926,2557.74811
Z1293,1303.21092,575.41221,26.85933,2777.32832
Z1294,1320.68415,577.49475,24.62236,2795.41033
Z1295,1222.01044,571.12930,48.82585,2707.93517
Z1296,1136.23332,531.97228,14.87854,2574.69043
Z1297,1352.89097,629.91192,27.91474,2912.38226
Z1298,1126.25753,527.55541,15.63540,2560.07972
Z1299,1034.51133,470.92473,28.21095,2390.14993
Z1300,1037.00615,470.17357,29.69966,2389.08143
Z1301,1061.26580,490.99537,34.33554,2448.52114
Z1303,1046.89902,478.40787,29.69966,2413.20079
Z1304,1047.03449,482.28265,33.08462,2421.61338
Z1305,1045.95044,479.76620,28.21095,2415.92402
Z1306,1489.23865,652.57915,20.61191,3062.77040
Z1307,1485.73645,654.25974,20.88079,3063.73006
Z1308,1397.15087,638.70912,38.69081,2954.81936
Z1309,1450.76456,648.60130,20.60364,3020.47499
Z1310,1441.82505,649.28812,25.44231,3014.97568
Z1311,1504.30931,653.50520,20.94892,3078.47953
Z1312,1500.77435,655.38695,20.88079,3079.73035
Z1313,1519.27965,656.56908,24.38884,3099.43002
Z1314,1474.08563,651.31602,20.61191,3046.55630
Z1315,1424.00692,648.82576,13.69701,3001.33987
Z1316,1419.47067,641.21985,38.55780,2978.02486
Z1317,1449.17726,645.35339,36.95773,3011.72213
Z1318,1405.09141,644.76599,22.23719,2981.05450
Z1319,1285.29282,537.72126,18.68407,2455.77675
Z1320,1335.94379,549.34607,44.04950,2528.60526
Z1321,1302.11491,541.50297,21.49076,2472.45626
Z1322,1271.17007,535.19613,18.06842,2436.16635
Z1324,1241.56512,570.14580,81.30823,2446.81520
Z1325,1282.35185,578.36274,28.47599,2438.33289
Z1326,1484.10425,646.71293,16.45165,3044.85656
Z1327,1291.65884,540.46286,23.54807,2611.99750
Z1328,1439.43168,640.95646,36.95773,2993.66231
Z1329,1319.36432,546.57660,45.65908,2657.13370
Z1330,1390.18932,632.88891,35.15403,2936.20117
Z1331,1496.81276,647.65900,16.45165,3058.28921
Z1332,1471.91180,641.25721,47.08861,3021.48473
Z1333,1191.24774,515.15981,21.93163,2491.17172
Z1334,1421.91130,634.87592,41.54810,2965.38857
Z1335,1307.78029,542.50989,27.99805,2617.79757
Z1336,1470.48102,655.67936,30.72947,3059.43234
Z1337,1502.27770,658.95276,28.84757,3091.01701
Z1338,1560.87009,664.08951,33.58113,3163.32940
Z1339,1543.84870,663.17125,20.31244,3140.99946
Z1340,1565.79881,662.39022,31.21338,3157.99572
Z1341,1483.93840,656.38527,32.80415,3075.93552
Z1342,1491.74812,658.39375,25.48552,3083.87453
Z1343,1434.97410,649.18365,31.24227,3017.56415
Z1344,1538.42579,662.48706,20.31244,3133.32858
Z1345,1508.52583,659.31150,18.96589,3104.45915
Z1346,1447.06814,652.16749,28.42964,3031.95783
Z1347,1457.29229,652.87157,28.42964,3044.44204
Z1348,1536.78960,662.00174,35.94121,3136.70384
Z1349,1508.57169,660.24104,26.76348,3102.66129
Z1350,971.84361,412.34304,78.09470,2120.00912
Z1351,1320.13020,544.48807,18.18941,2494.83579
Z1352,1303.71922,540.47006,40.72869,2497.02056
Z1353,995.91152,457.57684,16.05835,2061.91636
Z1354,1006.82888,464.97140,25.83360,2087.56072
Z1355,1602.21836,666.13127,19.30068,2947.94730
Z1356,1641.53452,668.53401,23.11468,2999.36918
Z1357,1626.36848,665.68415,24.88305,2985.10711
Z1358,1602.64400,665.30423,19.26722,2943.10035
Z1359,1625.75740,667.32738,27.64132,2970.22115
Z1360,1600.63695,666.07472,15.10011,2949.88379
Z1361,1656.55426,667.70636,26.24552,3018.80869
Z1362,1600.97565,666.15491,15.10011,2948.71957
Z1363,1010.44211,446.19098,49.27519,2313.95616
Z1364,1175.70786,508.37092,29.24426,2447.60076
Z1365,1253.47694,528.89285,41.96256,2460.05135
Z1366,1139.71664,496.04470,15.03233,2413.43447
Z1367,1171.10527,508.94351,28.11468,2471.27702
Z1368,1258.92377,530.40333,39.51107,2515.87546
Z1369,1288.09014,536.51694,42.96947,2509.59218
Z1370,1200.20050,515.87145,26.47392,2471.93998
Z1371,1185.33384,510.76140,26.47392,2445.46605
Z1372,1220.74096,521.42132,10.43395,2488.66206
Z1373,1166.66578,506.09552,29.24426,2448.78967
Z1374,1233.74763,524.29825,37.39963,2419.06613
Z1375,1271.98953,533.02342,40.16394,2511.67874
Z1376,1144.79369,495.84434,41.94790,2379.60307
Z1377,1024.20563,459.43354,38.15383,2356.69081
Z1378,1144.15515,497.05194,22.96712,2408.25675
Z1379,1231.78055,523.82681,29.93730,2488.62716
Z1380,1135.60934,494.86374,15.03233,2414.46877
Z1381,1303.78978,588.24067,60.68972,2725.62305
Z1382,1286.77947,582.76839,51.62130,2683.34157
Z1383,1221.69117,521.94711,42.47655,2381.76672
Z1384,957.73999,427.46505,20.77128,2152.02415
Z1385,1091.16374,517.49223,14.06276,2347.34594
Z1386,1083.60361,513.70922,14.06276,2335.95325
Z1387,1292.86520,587.51021,22.36816,2581.32332
Z1388,1079.15527,511.70888,17.01849,2323.44484
Z1389,1026.83106,475.60735,77.48536,2339.16861
Z1390,1123.59342,529.85258,43.67708,2454.31230
Z1391,1295.84380,593.18964,31.21933,2761.67754
Z1392,1268.51648,586.37561,35.44547,2729.13219
Z1393,1310.54931,565.16498,52.36777,2755.13718
Z1394,888.53523,367.80350,19.46614,1941.35348
Z1395,888.53192,366.49221,28.66911,1953.35637
Z1396,891.80970,370.35956,19.46614,1960.81218
Z1397,900.07094,376.89050,21.13006,2002.23685
Z1398,943.24632,405.21541,29.59102,2169.35364
Z1399,1118.31652,528.92178,21.86420,2380.26898
Z1400,1069.15889,505.36098,27.96953,2304.39487
Z1401,1135.21859,536.22626,23.55520,2402.25596
Z1402,1117.14682,528.23886,21.86420,2389.97577
Z1403,1258.91863,572.51865,35.72463,2520.77488
Z1404,1320.15478,543.08207,53.26276,2602.26919
Z1405,1296.19109,538.18775,26.69143,2552.96799
Z1406,1314.65683,541.50431,26.69143,2568.25761
Z1407,1321.77216,542.95629,45.84959,2541.71497
Z1408,1307.34691,547.71436,31.77226,2671.51569
Z1409,1291.03922,543.33747,21.86161,2641.82127
Z1410,1301.22403,549.11794,24.91708,2682.13081
Z1411,1270.03650,540.63396,18.00126,2630.18120
Z1412,1261.22633,539.32881,18.00126,2624.86200
Z1413,1289.30691,545.57108,24.91708,2659.64105
Z1414,1347.86924,576.90320,69.02267,2634.60787
Z1415,1174.65114,540.85260,14.66393,2247.50399
Z1416,1137.90965,522.21340,19.93276,2212.13441
Z1417,1266.18625,582.61318,62.77971,2627.94555
Z1418,1314.83547,599.33937,28.15074,2730.05728
Z1419,1414.02473,616.62299,28.56595,2847.05530
Z1420,1311.56611,590.40233,28.55704,2661.60320
Z1421,1304.72418,597.33830,28.15074,2720.37928
Z1422,1337.34516,603.15750,28.65549,2750.71580
Z1423,1428.66954,617.91488,28.56595,2860.61621
Z1424,1400.66294,615.32125,28.92417,2834.85881
Z1425,1375.18571,612.22717,28.52715,2810.73602
Z1426,1387.77396,613.86642,28.97730,2822.82914
Z1427,1350.44901,605.14412,28.65549,2762.93609
Z1428,1364.63577,610.73675,28.52715,2800.79163
Z1429,1364.59356,607.08190,28.41747,2775.99238
Z1430,1324.42774,600.97598,28.75280,2738.35002
Z1431,1183.15259,559.02186,44.54442,2536.42776
Z1432,1380.98502,609.24482,28.41747,2792.04861
Z1433,1299.68915,593.57040,40.16755,2693.19824
Z1434,1330.97182,599.01189,25.61622,2722.20453
Z1435,1290.21444,585.65719,28.55704,2633.57360
Z1436,1312.68991,593.90156,29.75142,2689.56192
Z1437,1269.98082,586.30211,41.68997,2656.02824
Z1438,1299.99119,592.49976,40.16755,2684.65806
Z1439,1282.34957,594.16105,66.67149,2512.23229
Z1440,1283.22771,590.31166,63.99513,2494.07460
Z1441,1381.60513,625.39343,49.50063,2659.69740
Z1442,1533.75031,646.42582,14.66242,2823.24879
Z1443,1438.66667,640.18215,45.56632,2742.52172
Z1444,1490.57562,651.00315,51.65130,2822.54008
Z1445,1259.85828,592.78267,26.05170,2513.21720
Z1446,1297.35630,605.56555,27.66175,2566.54076
Z1447,1191.11229,573.66305,34.10958,2683.02268
Z1448,1289.61787,614.17964,25.61141,2829.71246
Z1449,1278.76773,611.21595,25.61141,2815.02796
Z1450,1224.20776,537.70035,17.37719,2445.12066
Z1451,1232.31122,540.47031,17.37719,2454.14505
Z1452,1193.42441,527.89260,58.52260,2432.59522
Z1453,1025.28072,456.34041,6.39144,2104.39927
Z1454,1483.77580,649.43255,33.34767,3050.77337
Z1455,1241.24803,544.58884,44.73571,2653.47611
Z1456,1075.52071,496.27047,58.32086,2466.99264
Z1457,1272.37867,557.39903,52.36777,2709.52294
Z1458,1356.77144,611.31977,35.16839,2891.08865
Z1459,1211.52061,583.58680,25.78017,2716.02035
Z1460,1498.11329,651.04150,33.73719,3088.40242
Z1461,1208.57682,577.29448,21.25037,2706.30870
Z1462,1257.19939,603.89842,18.68723,2784.01639
Z1463,1303.53839,616.69117,26.99096,2838.25539
Z1464,1364.37364,617.43051,19.12215,2907.72639
Z1465,1311.82807,622.74957,14.54183,2858.87806
Z1466,1262.55532,604.98766,28.63144,2787.74043
Z1467,1439.49835,633.59762,38.14117,3005.89757
Z1468,1265.41504,606.90697,19.95932,2796.13254
Z1469,1242.82006,597.96632,15.90469,2763.16428
Z1470,1190.82164,572.66565,24.18651,2683.20017
Z1471,1261.92289,605.72989,18.68723,2790.23241
Z1472,1298.81034,618.36270,31.16778,2842.93778
Z1473,1336.95515,617.54656,22.07856,2881.29137
Z1474,1464.58613,642.98473,40.56613,3043.97053
Z1475,1304.45269,612.88252,22.45802,2843.48911
Z1476,1199.81857,575.21474,18.75403,2695.33157
Z1477,1279.63960,612.21854,22.12334,2816.17487
Z1478,1237.05049,595.55835,15.90469,2754.25902
Z1479,1225.48624,589.02283,14.82356,2736.75895
Z1480,1286.11719,614.55509,21.29796,2824.32942
Z1481,1306.48888,621.21617,15.30619,2852.30855
Z1482,1216.85454,585.73131,21.78975,2720.70147
Z1483,1307.63776,617.13060,21.86054,2851.73989
Z1484,1230.97300,592.72986,18.10135,2744.06118
Z1485,1324.56749,619.92262,32.24331,2872.12822
Z1486,1256.61777,597.46072,21.46123,2777.70498
Z1487,1259.39914,601.69071,23.28469,2785.42465
Z1488,1280.51208,611.19404,22.74092,2811.96115
Z1489,1284.70485,613.70625,27.26938,2820.82411
Z1490,1296.23099,617.94964,21.29796,2838.92323
Z1491,1267.66207,605.46270,27.34808,2791.21515
Z1492,1242.64780,593.50227,24.74892,2759.27800
Z1493,1295.27450,615.86766,22.74092,2831.43168
Z1494,1323.11621,615.55989,23.24203,2865.15092
Z1495,1181.84241,567.19646,19.39784,2668.03429
Z1496,1197.75250,575.37402,21.90359,2693.42497
Z1497,1268.61723,600.75052,21.46123,2793.38055
Z1498,1251.97139,601.40910,23.58655,2776.76289
Z1499,1476.20465,650.76160,34.71755,3064.46205
Z1500,1274.52048,605.81262,14.74469,2805.35745
Z1501,1229.20396,588.86813,24.74892,2740.51000
Z1502,1209.85884,581.74492,15.58079,2712.79855
Z1503,1243.21587,597.65438,26.72461,2760.98523
Z1504,1188.52033,569.91153,16.13318,2677.87657
Z1505,1245.87586,597.19780,24.74754,2766.63326
Z1506,1349.59663,617.11679,29.81566,2892.96406
Z1507,1286.33712,611.79791,25.57928,2816.50391
Z1508,1241.32801,595.75299,34.70421,2755.07784
Z1509,1184.58400,566.05230,18.29092,2669.20971
Z1510,1326.74761,623.64265,27.51236,2878.49100
Z1511,1237.98307,595.20279,25.96401,2756.02764
Z1512,1297.65710,615.15844,21.86054,2839.30585
Z1513,1616.76687,661.99510,56.46083,3226.17658
Z1514,1282.62730,607.13194,22.22737,2814.95484
Z1515,1181.70097,565.71332,16.13318,2666.10828
Z1516,1348.33792,622.94027,29.71766,2899.66189
Z1517,1394.54807,629.31251,53.07311,2954.42216
Z1518,1313.13177,610.85766,22.08529,2849.16022
Z1519,1122.24407,494.36530,25.07395,2446.58110
Z1520,1466.48481,652.63575,17.23591,3043.37910
Z1521,1587.61922,664.36349,56.75017,3194.55863
Z1522,911.45430,389.41703,51.94505,1946.22039
Z1523,930.66285,405.31909,51.99921,2056.63772
Z1524,901.92363,385.54217,41.66157,1933.30187
Z1525,909.67910,388.76664,74.99843,1960.35317
Z1526,948.33713,419.02775,16.79935,2145.11109
Z1527,1127.73920,527.43568,14.86690,2325.13420
Z1528,1118.61641,524.61036,20.14362,2310.94946
Z1529,1121.68086,528.44865,24.85090,2317.55085
Z1530,1139.15066,531.24564,13.93361,2342.74202
Z1531,1108.12179,518.50097,20.14362,2292.17500
Z1532,1090.97378,508.64407,21.13232,2261.02975
Z1533,1091.28127,510.57736,21.13232,2262.96112
Z1534,1087.32206,512.55399,9.47403,2256.74822
Z1535,1145.76153,536.07605,15.19194,2355.25439
Z1536,1083.24843,509.45631,15.05393,2249.38732
Z1537,1083.29343,508.05339,22.48131,2249.29694
Z1538,1111.97086,527.60192,41.64487,2388.31054
Z1539,1133.44722,535.09097,19.93692,2431.86453
Z1540,1206.05575,562.50835,52.54266,2510.79055
Z1541,1240.64068,572.86422,52.54266,2563.33321
Z1542,1218.87371,567.99575,48.17034,2550.14481
Z1543,1300.00186,605.44490,14.66880,2562.67070
Z1544,1298.51501,604.09898,22.39334,2556.14545
Z1545,1298.61863,605.45264,14.66880,2563.54161
Z1546,1217.59729,542.26855,52.46123,2436.91560
Z1547,894.50911,373.82329,21.81927,1955.62306
Z1548,1237.57680,592.17841,43.16593,2744.27692
Z1549,1322.50732,625.91143,14.54183,2873.34059
Z1550,1332.04120,625.82893,25.90921,2878.01315
Z1551,1348.92562,631.31498,30.88012,2902.55826
Z1552,889.17176,368.83001,15.63959,1804.74597
Z1553,890.12353,370.25354,15.63959,1792.60745
Z1554,1264.21799,586.52991,29.86427,2678.13298
Z1555,1317.39350,617.25830,32.20856,2848.47504
Z1556,1363.89522,627.88351,32.22513,2905.15446
Z1557,1340.34977,622.80584,32.20856,2876.76080
Z1558,1523.19320,655.35582,21.96908,3100.18955
Z1559,1509.32047,646.32891,32.05767,3095.13102
Z1560,1006.80735,445.68535,29.98876,2065.44328
Z1561,1219.23719,544.42663,51.30117,2458.21745
Z1562,1232.94810,554.46141,40.63205,2454.90542
Z1563,1111.45735,502.75016,42.84312,2304.10960
Z1564,1096.07468,498.58342,50.54350,2275.70396
Z1565,1126.40947,509.95939,46.97539,2326.11235
Z1566,1056.24662,497.70324,37.04293,2319.71722
Z1567,1067.04398,503.74351,37.04293,2346.27408
Z1568,1039.25755,486.54973,28.54985,2131.48074
Z1569,1111.52245,528.63192,21.33315,2545.12415
Z1570,1117.15771,531.99974,21.33315,2556.62773
Z1571,1150.96629,551.49509,11.35034,2612.80863
Z1572,1129.91608,539.44806,31.70299,2575.68268
Z1573,1148.37555,549.89499,11.35034,2607.37897
Z1574,1406.10195,643.94417,23.90730,2982.07037
Z1575,1341.90095,604.84359,33.65480,2770.75707
Z1576,1444.97666,588.98280,5.46547,2737.88652
Z1577,1142.28504,511.81733,20.59527,2319.24566
Z1578,1492.84276,595.49909,40.29469,2809.03103
Z1579,1427.03672,584.46767,28.09411,2725.62257
Z1580,1220.68883,547.87671,15.60178,2357.22361
Z1581,1424.49675,583.48910,28.09411,2726.12923
Z1582,1098.39551,501.54247,27.66830,2193.04451
Z1583,1071.15459,489.88395,5.46752,2142.45824
Z1584,1091.15980,497.41813,27.66830,2190.27628
Z1585,1147.50268,525.36589,19.93276,2231.49401
Z1586,1103.93506,497.33003,58.46518,2257.02958
Z1587,1018.46143,460.60563,18.91306,2128.33677
Z1588,1081.16962,488.23165,6.80394,2248.41735
Z1589,971.31854,440.70835,14.01059,1979.54827
Z1590,989.66051,451.93871,35.34737,1978.02083
Z1591,947.37104,421.66305,15.02820,1933.75713
Z1592,1000.44188,461.32364,16.94918,2066.33151
Z1593,1002.38273,462.78573,16.94918,2067.08634
Z1594,975.45787,440.91898,8.82203,2018.07669
Z1595,980.54427,446.44858,16.85199,2025.26651
Z1596,988.61982,452.14050,17.04504,2046.10092
Z1597,1352.40074,575.65777,23.41899,2647.57267
Z1598,1334.57964,571.66991,23.41899,2624.23147
Z1599,1118.58023,504.14742,19.09481,2316.23885
Z1600,1063.46804,482.60107,25.46467,2221.07499
Z1601,1418.84465,587.31443,29.00993,2735.76326
Z1602,1440.08874,590.69553,26.02288,2762.84129
Z1603,1275.01432,554.50956,58.80337,2547.82500
Z1604,1080.82370,489.29000,21.23367,2251.56627
Z1605,1086.80913,499.53564,63.22078,2245.45230
Z1606,1206.81070,542.83084,51.30117,2433.47788
