InputID,MEAN,STDDEV,MIN,MAX
Z0564,182.94305,76.04947,17.32297,313.24764
Z0565,125.02144,49.41865,34.04523,216.89424
Z0566,145.45318,49.74227,32.02947,240.47123
Z0567,104.60295,46.92577,25.82575,171.29101
Z0568,97.12307,33.04081,26.39700,154.33300
Z0569,102.12995,43.16551,22.04403,182.58996
Z0570,98.99289,41.23615,21.51458,165.61347
Z0571,116.44613,40.71919,28.07518,194.26940
Z0572,121.56237,40.11385,28.07518,191.17333
Z0573,123.86977,48.92185,21.87917,204.11999
Z0574,130.16686,58.49189,29.71146,243.60455
Z0575,137.86395,67.84979,34.18865,260.53899
Z0576,134.73826,63.30635,26.22642,253.65729
Z0577,139.97052,62.60985,30.63936,253.38994
Z0578,152.41618,68.01616,25.18704,275.67638
Z0579,155.53225,60.82888,25.18704,268.49606
Z0580,162.13666,51.11193,56.28608,247.52739
Z0581,136.71599,47.87114,28.93448,221.87101
Z0582,143.91813,50.89771,25.25544,245.15527
Z0583,140.14878,65.22928,28.64898,253.80527
Z0584,134.95444,62.06324,29.38912,247.01681
Z0585,146.73071,63.87478,28.64898,271.14436
Z0586,149.77669,70.76930,24.22588,285.26430
Z0587,141.14644,65.78009,26.85748,265.89133
Z0588,131.86211,59.79879,24.30926,251.16903
Z0589,161.30392,71.39274,45.51794,296.21513
Z0590,190.39179,75.49369,25.32017,335.45912
Z0591,168.56619,44.48798,44.73571,264.17739
Z0592,128.39837,39.28449,20.34307,213.51384
Z0593,103.24319,42.60194,22.08529,187.02331
Z0594,97.92085,41.97626,22.45802,171.29101
Z0595,107.40582,46.82989,19.15600,186.36700
Z0596,95.23403,33.93637,23.58313,153.24228
Z0597,175.83426,66.96649,37.68123,312.15353
Z0598,182.82717,78.75031,31.78669,343.57482
Z0599,185.19967,84.92495,41.92600,341.94300
Z0600,180.84721,85.30647,39.25334,329.90002
Z0601,165.25876,77.49587,27.70866,311.22569
Z0602,160.11884,78.32774,24.63745,307.10590
Z0603,173.15440,84.64787,31.08987,322.86752
Z0604,194.79820,90.56649,21.86312,356.27177
Z0605,184.37239,77.63328,32.07359,334.80691
Z0606,222.97811,87.36212,39.91321,404.42996
Z0607,163.91149,65.94547,28.81536,290.72123
Z0608,175.71370,71.44814,28.81536,298.76089
Z0609,190.92895,75.11587,28.98297,320.96583
Z0610,150.91608,44.27446,64.27352,228.13356
Z0611,169.16398,56.39048,59.52220,284.42037
Z0612,202.59476,67.60473,5.56840,320.82652
Z0614,105.07845,49.14009,24.56349,211.79035
Z0615,112.42000,47.98352,34.19651,211.02379
Z0616,125.03860,45.55123,33.47519,215.78975
Z0617,135.87297,44.46120,32.63806,211.25448
Z0618,149.34557,41.40760,34.98345,224.76598
Z0619,120.47490,53.52710,19.23347,219.69148
Z0620,164.38006,70.51961,27.70866,311.17642
Z0621,121.71202,47.68392,26.82557,216.92436
Z0622,132.52566,43.64878,45.77092,208.78461
Z0623,120.05120,38.75259,24.98567,202.87940
Z0624,114.97601,42.78033,27.78209,200.25093
Z0625,116.21405,36.82356,24.98567,188.05796
Z0626,123.98619,50.03556,24.62435,219.12017
Z0627,113.67243,54.69196,21.12863,220.80491
Z0628,113.92737,45.96671,43.50390,214.08373
Z0629,120.37624,53.83116,20.22974,212.41734
Z0630,123.50266,53.67528,12.13268,211.15919
Z0631,122.30174,52.62756,20.55682,205.89035
Z0632,123.16512,48.89253,20.55682,198.49381
Z0633,123.20985,47.62604,11.98122,193.80584
Z0634,125.69710,41.78270,32.63331,219.73168
Z0635,126.83149,40.91649,32.63331,214.61571
Z0636,124.91900,37.44816,29.31798,205.45209
Z0637,128.94278,41.22438,29.31798,208.18499
Z0638,129.51584,40.20684,29.78490,209.73463
Z0639,123.85780,46.12312,13.64376,216.10763
Z0640,128.58100,47.32749,31.73567,230.13557
Z0641,130.76675,47.52926,41.88887,225.64304
Z0642,177.86319,55.81215,52.80455,281.54636
Z0643,122.32844,36.01877,55.69699,205.87476
Z0644,115.50090,34.58949,16.47994,175.85115
Z0645,206.22647,98.32161,21.49076,377.77472
Z0646,142.28975,47.33557,13.25647,226.74025
Z0647,139.28813,45.07274,13.25647,220.93403
Z0648,144.13660,51.95619,31.77887,246.05185
Z0649,137.62731,50.54180,44.96721,225.33997
Z0650,141.02266,51.64380,29.00353,230.69704
Z0651,113.11566,48.39943,20.90393,204.12932
Z0652,113.18158,42.61917,31.33188,188.68356
Z0653,112.87396,38.93871,31.09844,175.94501
Z0654,101.18645,36.79434,37.36872,182.14463
Z0655,91.47049,31.80231,34.07959,159.47117
Z0656,90.40008,32.62041,26.94781,151.42711
Z0657,97.64397,40.31747,25.70326,169.89391
Z0658,116.44453,40.50777,29.43411,191.50294
Z0659,111.31092,39.54271,35.37267,175.68095
Z0660,107.15655,37.42012,18.84583,177.63318
Z0661,106.31313,32.85604,43.28362,180.67837
Z0662,111.30372,35.59305,37.46824,174.21260
Z0663,182.23751,54.00497,62.36403,281.35012
Z0664,96.25118,35.31302,33.71868,176.26375
Z0665,97.95829,40.17903,29.83719,174.11454
Z0666,106.95129,42.21884,20.43128,207.74016
Z0667,178.63008,57.12776,42.52350,285.16134
Z0668,111.32047,44.49546,27.00738,201.42530
Z0669,136.58333,57.76264,29.55480,238.48677
Z0670,145.04552,50.06076,15.02820,235.18833
Z0671,137.02131,56.70965,25.68177,242.39128
Z0672,132.89182,62.70637,16.85199,241.26415
Z0673,128.20051,62.81821,16.05835,250.84285
Z0674,135.05701,56.68275,8.82203,225.12719
Z0675,135.06037,64.37000,19.79974,240.89287
Z0676,134.13128,51.95781,40.25100,246.98721
Z0677,99.56051,37.83221,29.19794,170.83127
Z0678,100.65352,43.93136,22.39544,192.98460
Z0679,110.12066,47.43432,14.86690,196.02519
Z0680,107.04285,38.12257,36.96347,197.45460
Z0681,114.79486,35.12479,39.49730,189.87451
Z0682,180.60848,74.44043,23.17416,313.66362
Z0683,185.99123,73.66978,28.36620,301.35817
Z0684,174.71881,58.08988,51.98458,290.38665
Z0685,185.40721,78.18534,43.78221,296.02938
Z0686,207.02885,75.84003,28.91129,329.82744
Z0687,156.75768,64.57761,36.67895,282.91882
Z0688,239.10594,111.44335,20.99071,422.59970
Z0689,161.38552,62.98043,40.60843,271.36167
Z0690,162.19694,67.84334,40.60843,283.55524
Z0691,179.65887,53.98237,42.21477,277.12713
Z0692,153.97574,55.57512,41.65623,266.27745
Z0693,144.86259,55.98129,37.44097,242.60786
Z0694,140.28345,61.54652,20.84856,262.32382
Z0695,140.14981,58.08412,13.70416,258.30448
Z0696,165.63333,65.38234,52.51624,280.52988
Z0697,153.64239,66.17805,36.67895,276.49305
Z0698,141.81573,57.82330,37.44097,247.71145
Z0699,149.22866,59.95001,49.64601,255.22339
Z0700,170.71142,60.89687,37.83242,281.56985
Z0701,153.29546,58.04777,35.02760,279.60667
Z0702,155.11791,57.09315,35.02760,280.52534
Z0703,160.36877,56.57207,40.63205,259.13763
Z0704,152.86841,53.00237,40.60743,253.01846
Z0705,143.00997,56.48111,28.17230,261.14869
Z0706,137.77892,52.83595,37.15637,258.55252
Z0707,139.61599,57.38165,31.23282,267.78980
Z0708,140.48045,61.02002,31.24727,263.59406
Z0709,139.97604,57.74036,29.79935,276.46981
Z0710,140.69917,55.18649,42.75817,257.36797
Z0711,139.10561,54.41621,29.79935,244.58727
Z0712,140.15827,54.25505,30.04499,248.63687
Z0713,140.69362,53.14129,28.17230,231.65341
Z0714,136.34007,48.23873,37.98253,233.15473
Z0715,145.40861,56.58464,28.54638,249.78114
Z0716,139.11268,53.45125,40.39096,230.09685
Z0717,147.30573,55.62757,28.54638,248.01367
Z0718,146.39220,55.35289,40.60743,250.01224
Z0719,186.64605,69.70714,42.39877,310.03352
Z0720,181.42469,68.38543,34.05978,295.91072
Z0721,175.77235,67.52032,34.05978,308.24970
Z0722,164.08355,55.73767,42.42273,258.70041
Z0723,179.97756,55.70866,42.21477,279.23465
Z0724,165.21837,55.98898,46.97539,269.53203
Z0725,172.10777,62.98784,50.13482,289.83311
Z0726,166.15682,56.37844,54.82937,271.79829
Z0727,161.06185,57.96539,50.13482,277.27691
Z0728,199.78997,72.95272,34.11987,330.41420
Z0729,197.26295,74.70442,34.11987,338.46970
Z0730,194.76812,71.79398,47.89558,331.19959
Z0731,164.16940,44.57566,51.66324,253.02519
Z0732,142.78882,67.74459,25.97271,259.78719
Z0733,143.05333,63.16627,26.21386,277.05561
Z0734,155.54409,47.08653,57.09559,252.60517
Z0736,160.48837,68.82955,19.09481,297.22333
Z0737,145.97269,70.26035,25.97271,284.05812
Z0738,142.01457,52.80529,29.13105,242.80803
Z0739,144.30865,52.00156,36.16189,245.60119
Z0740,145.27298,51.56329,49.64601,246.78899
Z0741,126.33024,46.55529,40.47810,210.33552
Z0742,126.16143,49.93637,36.77271,220.61265
Z0743,135.82649,45.80905,40.04095,220.49948
Z0744,116.92876,45.04475,28.86312,199.03871
Z0745,100.33171,39.21495,27.98141,175.11237
Z0746,102.35774,42.95891,23.12137,192.50523
Z0747,110.51001,38.95960,33.89068,175.89255
Z0748,114.79518,41.82419,24.59716,199.10997
Z0749,105.87315,35.94025,35.42784,171.23727
Z0750,142.79968,47.45319,32.28828,238.37435
Z0751,162.14766,62.17125,31.61481,276.82507
Z0752,172.12717,66.42281,32.01420,277.92796
Z0753,151.12253,56.86006,30.04971,247.59943
Z0754,159.76694,49.95881,35.65962,243.67363
Z0755,143.59568,52.91333,29.13105,245.46466
Z0756,142.97549,54.62986,33.73110,247.02415
Z0757,145.08404,57.42489,33.39850,262.22522
Z0758,146.37846,57.64429,33.39850,260.27183
Z0759,143.33905,50.18878,33.36672,241.99131
Z0760,159.77863,58.32700,31.61481,271.75365
Z0761,155.76527,62.36419,30.04971,267.47144
Z0762,172.38780,64.04367,32.01420,276.96662
Z0763,173.77600,50.16572,40.53817,263.59406
Z0764,141.44055,46.45797,32.28828,237.87351
Z0765,127.35528,47.98525,32.17665,231.54663
Z0766,122.90745,47.25836,27.79620,214.49791
Z0767,112.73749,44.23727,36.92009,205.59902
Z0768,141.11267,50.39414,32.59130,235.65849
Z0769,136.34428,47.28844,34.07791,223.58246
Z0770,130.95939,46.38165,33.71117,213.92865
Z0771,124.51901,43.88776,33.71117,206.83173
Z0772,120.49649,43.03073,33.06384,192.18000
Z0773,119.80858,43.29292,33.06384,192.50523
Z0774,117.23513,41.52138,34.71569,188.10821
Z0775,98.19045,33.88808,37.66994,165.15859
Z0776,104.03831,41.47350,19.06155,198.72025
Z0777,97.04861,42.32482,18.46830,178.65327
Z0778,96.62752,44.95634,14.21484,182.35775
Z0779,97.64296,45.27115,30.21065,195.89370
Z0780,103.82505,36.00014,35.16655,168.44955
Z0781,104.94450,40.40185,28.30978,178.92386
Z0782,109.03704,42.76395,19.06155,195.52519
Z0783,115.34016,42.80745,27.77711,202.84301
Z0784,111.76940,43.22235,27.77711,187.94307
Z0785,119.05970,47.08649,27.33012,204.51891
Z0786,124.96532,50.28644,26.44002,211.06367
Z0787,115.79520,46.96354,29.36850,197.58244
Z0788,147.83890,51.16366,49.49222,247.25220
Z0789,158.55720,46.32257,51.66324,235.26670
Z0790,137.17873,49.77684,36.08894,223.85809
Z0791,122.87562,43.63241,36.15670,213.55807
Z0792,119.22004,42.82501,36.15670,202.87742
Z0793,146.68300,55.28566,49.15004,283.49938
Z0794,137.73601,51.64975,43.02233,243.67363
Z0795,129.08178,53.16538,30.33849,225.60676
Z0796,132.33250,51.16510,31.14137,225.59943
Z0797,150.00679,50.77728,36.16189,243.84205
Z0798,157.05021,52.74389,32.87721,244.43941
Z0799,152.46995,52.99892,30.96277,258.12191
Z0800,145.45402,51.26174,42.68269,243.44563
Z0801,146.72228,53.52943,33.81217,256.83108
Z0802,137.21837,53.59423,31.74223,238.92862
Z0803,131.43401,54.42206,31.14704,239.04011
Z0804,128.80106,54.13269,30.33849,232.45053
Z0805,152.78929,54.12670,32.01793,238.65422
Z0806,138.10881,52.34283,31.87934,224.14540
Z0807,131.11529,53.87171,31.51472,224.08222
Z0808,125.22580,51.29301,31.20772,222.94692
Z0809,122.87014,47.70796,31.20772,207.80492
Z0810,127.10227,48.98373,31.92153,212.18381
Z0811,140.19244,51.10178,32.59130,234.04258
Z0812,120.67675,44.35370,34.55857,214.64375
Z0813,119.45465,44.10190,34.55857,210.25406
Z0814,135.04216,52.51089,43.02233,255.06643
Z0815,139.68311,53.99250,32.87503,244.83830
Z0816,131.86986,53.20253,26.86798,230.69250
Z0817,136.61426,55.58035,34.78271,244.82287
Z0818,146.89020,44.98182,53.18174,246.64719
Z0819,146.20563,47.41718,53.18174,251.81496
Z0820,133.82528,48.62622,35.86633,215.99742
Z0821,130.62739,48.81632,36.77271,216.64898
Z0822,139.16337,46.50998,43.66564,232.71715
Z0823,139.29365,43.69417,44.32261,211.76513
Z0824,169.88467,61.92785,33.65480,281.42064
Z0825,150.64814,58.78951,36.63196,257.91050
Z0826,136.21447,58.50685,25.93167,246.63471
Z0827,132.00315,55.44221,25.93167,250.68210
Z0828,139.09122,57.15396,33.52409,257.37551
Z0829,159.12037,58.65010,36.63196,262.65635
Z0830,137.39385,50.95952,25.90770,227.10635
Z0831,129.10195,50.97992,28.28392,242.86032
Z0832,134.08743,57.87466,34.57896,258.85673
Z0833,133.62560,53.00590,31.01007,228.03543
Z0834,130.05470,51.69956,31.01007,229.03053
Z0835,138.94926,52.70889,21.35776,234.02104
Z0836,136.69518,44.51221,40.40688,208.12976
Z0837,133.49700,50.93821,25.69834,239.77927
Z0838,142.35976,56.63542,25.53248,248.38107
Z0839,154.95004,54.47045,49.09674,247.14872
Z0840,138.48495,53.30217,25.69834,252.91186
Z0841,140.82445,55.62672,25.62977,247.63513
Z0842,138.86255,49.11689,25.90770,224.04746
Z0843,138.53306,46.35508,42.59686,214.74653
Z0844,144.70945,61.55035,22.36816,247.03554
Z0845,148.87078,60.73249,25.44027,246.05682
Z0846,143.58465,48.56018,47.99410,221.15803
Z0847,136.57306,51.40414,25.62977,229.23567
Z0848,137.59586,57.28827,28.24528,243.70273
Z0849,142.99179,46.46310,37.48317,230.69882
Z0850,138.05671,54.07207,38.80119,235.03745
Z0851,142.98080,55.56357,42.05961,242.75333
Z0852,154.93397,50.20788,39.40777,248.94707
Z0853,135.99176,52.91191,26.20901,243.98754
Z0854,230.02408,92.16658,73.06622,394.77173
Z0855,163.14371,59.65480,32.40554,269.27507
Z0856,138.41615,46.81311,43.44867,224.94359
Z0857,141.08174,52.02558,42.05961,242.86032
Z0858,133.06967,51.98592,43.24739,235.60912
Z0859,147.07579,47.44920,50.32686,237.74839
Z0860,133.68327,52.77852,49.96501,241.62833
Z0861,158.87885,60.13790,29.60769,271.83439
Z0862,137.19030,59.94577,10.11981,232.66573
Z0863,145.88152,60.97344,22.17393,264.65651
Z0864,137.70418,59.42959,10.11981,243.32913
Z0865,148.47667,50.16458,65.98952,246.65100
Z0866,139.51080,42.63827,26.88921,212.76224
Z0867,143.53692,46.29656,5.59954,220.04227
Z0868,141.97927,45.58760,5.59954,211.96422
Z0871,147.01916,45.38640,56.36140,230.40054
Z0874,186.05480,61.22911,38.52199,293.41762
Z0875,152.00257,53.05534,42.12414,256.23511
Z0876,168.31170,48.31571,62.82442,264.43943
Z0877,141.05309,54.32330,25.53248,238.59456
Z0878,145.88715,46.17309,37.48317,246.86991
Z0879,148.57819,57.32918,40.30848,260.66554
Z0880,171.22836,51.89391,50.91114,264.97067
Z0881,161.64412,61.72445,43.26722,274.52447
Z0882,158.00790,55.06913,52.80455,276.52270
Z0883,140.82310,53.23961,32.47201,229.49819
Z0884,144.60048,56.04147,41.96194,241.99131
Z0885,183.02046,70.80130,41.06497,300.99194
Z0886,155.75396,64.92354,40.30848,267.71642
Z0887,178.13078,61.68907,38.52199,301.45404
Z0888,163.20497,60.88047,52.05330,264.08278
Z0889,142.57291,47.35484,45.31739,226.74175
Z0890,167.43264,70.77329,37.69320,297.54972
Z0891,101.01145,48.22381,19.90142,197.58244
Z0892,153.54661,46.34306,39.38308,242.44344
Z0893,102.40944,47.94022,20.02036,194.44640
Z0894,131.59134,56.77815,20.98018,237.23341
Z0895,109.69028,48.88957,26.20678,210.75503
Z0896,133.71689,47.12030,45.61341,221.85294
Z0897,111.46181,50.40097,29.43677,209.39173
Z0898,130.82825,49.66347,42.97865,237.58888
Z0899,140.99238,47.43235,37.24290,224.28737
Z0900,104.38240,49.15214,19.87562,195.71973
Z0901,113.32083,50.21774,25.19352,208.58083
Z0902,170.13194,48.79294,66.81049,268.38402
Z0903,135.20613,50.32846,39.38308,237.11893
Z0904,114.69486,44.70816,31.85181,210.20061
Z0905,104.94760,46.68076,13.54783,193.25087
Z0906,102.11926,49.24712,19.87562,197.87221
Z0908,141.12767,43.28722,29.12392,244.58612
Z0909,145.52861,60.31810,19.17581,238.65535
Z0910,148.25377,59.12934,27.14243,240.89357
Z0911,146.32570,64.77008,19.17581,248.74867
Z0912,141.95612,42.20796,66.44428,212.29360
Z0913,135.89879,51.29891,26.50688,235.45908
Z0914,116.15593,47.28397,19.89375,216.81695
Z0915,132.79485,48.12242,39.68619,219.71532
Z0916,142.28545,44.19469,29.12392,219.71532
Z0917,145.93266,45.90317,58.33950,240.13066
Z0918,138.85649,58.87849,26.50688,234.27124
Z0919,200.66350,59.48365,73.10631,312.16754
Z0920,260.51419,91.30009,57.10642,442.54703
Z0921,116.20337,35.41815,32.84186,179.38423
Z0922,128.69522,44.69900,23.01807,198.11656
Z0923,116.83489,39.41107,31.19139,181.51466
Z0924,121.18140,46.82533,14.94872,191.88790
Z0925,110.32199,37.96590,26.52778,193.85056
Z0926,126.06158,50.23590,26.18723,224.62031
Z0927,121.19199,43.47119,26.18723,207.32028
Z0928,112.50518,39.85062,26.52778,199.95098
Z0929,128.60785,36.60808,57.21193,194.38986
Z0930,108.99373,35.32947,24.88977,174.47946
Z0931,77.83090,35.89169,20.96591,148.01709
Z0932,82.22306,36.33511,17.34626,153.13595
Z0933,90.86826,36.31244,23.63471,162.76590
Z0934,93.01929,32.49211,21.34475,147.51970
Z0935,79.74333,30.26578,22.23492,143.14621
Z0936,87.03143,37.31687,20.50534,152.19188
Z0937,79.16094,31.38695,22.60531,141.01636
Z0938,148.17953,43.47212,49.20048,222.94625
Z0939,77.42819,28.64808,23.01280,137.63248
Z0940,74.51041,29.84368,16.20995,136.87784
Z0941,73.79594,31.06818,20.96591,128.80958
Z0942,78.09706,35.35800,20.29409,149.74198
Z0943,81.15354,30.52282,21.74073,142.18017
Z0944,97.70900,35.96787,13.91266,169.53346
Z0945,79.53972,32.73552,13.38190,145.26481
Z0946,81.77800,32.88628,17.87582,140.57615
Z0947,123.57756,39.95016,30.43363,197.01717
Z0948,76.99425,28.09922,24.14707,145.49572
Z0949,143.56287,44.35488,38.46343,220.70331
Z0950,117.99694,39.60344,30.43363,202.16068
Z0951,77.39651,31.78632,20.29409,141.92228
Z0952,86.18273,39.17977,15.81955,167.12563
Z0953,83.51898,39.18414,15.81955,161.18285
Z0954,105.38135,41.23216,29.43411,182.89674
Z0955,136.87917,40.72907,38.46343,221.07510
Z0956,129.13815,38.50135,53.90170,204.95596
Z0957,103.24368,45.84115,25.58893,202.74765
Z0958,198.28756,66.99074,22.96447,297.74497
Z0959,157.42408,73.93524,44.06395,292.86840
Z0960,165.28131,54.72862,25.89917,259.28829
Z0961,101.39627,51.49013,8.94837,206.70567
Z0962,168.09225,48.80063,67.88516,263.27218
Z0963,184.67258,54.31117,72.80617,286.32394
Z0964,107.13463,40.40728,30.08736,180.89847
Z0965,153.61521,49.31966,25.89917,240.71544
Z0966,102.74161,53.27927,13.35703,210.28473
Z0967,201.69714,68.72050,43.22103,306.00109
Z0968,171.57844,81.11932,22.38939,313.66240
Z0969,95.17009,35.43367,29.93358,165.86595
Z0970,108.97527,43.06990,30.91757,195.32333
Z0971,101.61978,38.76455,28.28856,169.76759
Z0972,110.37143,42.66076,28.99450,179.73769
Z0973,100.25926,39.55259,21.40255,167.46345
Z0974,87.03690,30.65156,28.95191,147.51970
Z0975,84.16135,35.79727,20.28773,151.00864
Z0976,104.62708,34.93739,26.81134,174.11454
Z0977,92.48238,34.72782,20.57543,153.66994
Z0978,83.45677,31.93198,17.92299,145.67085
Z0979,82.15442,29.08770,28.20146,148.04489
Z0980,100.24081,39.86688,28.28856,174.35073
Z0981,87.93454,35.06895,17.92299,157.70136
Z0982,82.42714,30.50512,22.43819,152.01613
Z0983,103.61294,40.23538,21.40255,179.06437
Z0984,102.30815,38.44976,29.35378,174.92723
Z0985,96.64715,32.59512,29.93358,158.49241
Z0987,99.26192,31.67319,36.22839,160.08334
Z0988,91.21536,35.85353,20.60171,158.82679
Z0989,120.49513,46.55160,19.96337,211.25703
Z0990,96.07748,32.68239,21.34475,157.53315
Z0991,111.40002,40.01526,31.24668,196.35226
Z0992,104.54270,32.14161,31.46442,159.37928
Z0993,92.69267,35.27528,20.57543,152.61767
Z0994,94.60093,39.15980,25.75883,165.96806
Z0995,82.45285,32.38126,20.28773,145.07605
Z0996,92.96082,31.27589,25.98858,152.07393
Z0997,119.78434,47.45473,23.57765,202.32908
Z0998,105.03324,42.89506,28.70693,178.40513
Z0999,113.97281,42.74622,27.14915,195.81969
Z1000,112.23307,44.50936,27.14915,184.22068
Z1001,135.60771,48.02185,41.64548,219.51827
Z1002,165.20717,51.81241,56.08708,244.33762
Z1003,144.86587,51.00554,22.51325,239.84375
Z1004,138.03877,49.78755,25.66714,223.86548
Z1005,154.43832,47.04158,36.06392,235.98134
Z1006,140.82407,44.43903,30.38492,220.63183
Z1007,131.32876,46.39705,38.03037,227.54096
Z1008,149.55338,50.38083,29.37183,245.99983
Z1009,152.58208,45.98347,36.06392,222.45249
Z1010,136.33014,44.66134,38.03037,228.23400
Z1011,140.02213,48.85975,22.51325,227.27398
Z1012,98.35517,39.77939,18.81595,176.11241
Z1013,115.65221,45.25998,20.90393,185.72040
Z1014,91.71721,38.23380,19.37980,182.86110
Z1015,101.47514,46.29881,19.21690,197.57150
Z1016,98.29719,42.19768,20.15619,181.70961
Z1017,114.28545,39.74004,24.36005,189.95801
Z1018,122.48975,44.59377,21.03883,200.74415
Z1019,96.43135,38.52589,31.63455,180.62799
Z1020,142.20641,54.92376,39.24549,235.13997
Z1021,111.44188,51.42230,18.02075,202.96585
Z1022,106.27444,47.49351,11.63243,203.66658
Z1023,139.77387,63.07032,35.22149,248.21803
Z1024,111.52183,37.75949,21.28711,200.18418
Z1025,93.86530,39.93875,18.11349,175.37603
Z1026,140.50738,48.53802,24.08906,223.04013
Z1027,107.79676,41.95130,27.16855,196.10972
Z1028,118.00663,39.21042,24.36005,183.60765
Z1029,93.22614,39.50177,21.98504,176.43267
Z1030,128.27820,63.15208,19.68689,233.85973
Z1031,105.85379,44.90534,11.63243,194.68990
Z1032,112.38146,40.06395,21.28711,195.44948
Z1033,95.61205,42.02371,27.08358,179.51096
Z1034,144.23761,46.76525,24.08906,213.81033
Z1035,108.31491,39.31919,27.78209,188.81675
Z1036,97.41568,39.59149,16.46858,173.87723
Z1037,132.63437,61.06798,19.66068,229.43727
Z1038,95.95777,38.94065,23.28277,165.08709
Z1039,115.08073,34.27144,43.06928,182.86110
Z1040,96.96707,40.34858,16.06277,182.32734
Z1041,97.97963,41.16250,19.20600,188.68356
Z1042,126.96010,57.88636,20.70995,249.93306
Z1043,109.56012,46.45242,21.11621,208.85994
Z1044,147.71423,48.90934,31.49932,238.88029
Z1045,116.69166,46.80986,23.65085,193.85146
Z1046,128.53174,65.49813,18.66486,235.00158
Z1047,138.65802,53.73657,27.85085,233.35375
Z1048,118.33940,39.43101,28.15966,192.12866
Z1049,103.87468,47.87163,12.09187,200.74415
Z1050,121.54174,45.05426,24.84096,192.21242
Z1051,103.28330,32.99267,15.85970,173.10729
Z1052,115.48230,56.57281,15.54956,225.22473
Z1053,130.66811,65.51181,18.66486,233.06790
Z1054,109.03138,38.29282,27.35374,189.82814
Z1055,116.84500,46.73664,26.76859,203.35129
Z1056,101.74019,37.64090,18.81595,165.27671
Z1057,110.20396,48.43763,18.20598,217.34366
Z1058,109.10107,35.14046,33.20861,177.51178
Z1059,99.52039,34.42818,15.85970,165.81004
Z1060,115.90575,40.43529,42.14522,200.59278
Z1061,98.59869,38.60527,24.66672,170.40175
Z1062,113.19071,32.91459,40.57768,191.68081
Z1063,134.44135,49.24834,24.94951,228.33269
Z1064,92.46883,40.05052,18.11349,175.95483
Z1065,150.80092,48.34692,75.27308,264.86422
Z1066,133.49551,40.31007,21.91282,199.30310
Z1067,129.31900,42.89665,21.91282,198.38355
Z1068,130.69536,43.72924,32.19956,217.52653
Z1069,143.11410,51.51239,37.34903,236.90672
Z1070,137.84663,55.55324,34.06870,235.25954
Z1072,150.48631,38.19275,42.39815,226.46806
Z1073,144.00883,54.91619,13.87497,233.01880
Z1074,104.13722,37.82971,32.52808,180.73787
Z1075,132.36880,36.96002,47.49788,197.44510
Z1076,134.76851,49.04610,14.30616,213.32540
Z1077,125.69115,69.79552,23.11468,278.72612
Z1078,122.00107,65.76241,24.44004,267.55214
Z1079,111.07643,61.03771,26.77532,254.18637
Z1080,101.21064,41.01003,28.30823,193.60197
Z1081,111.49332,58.87862,21.78238,235.91169
Z1082,118.54889,57.96029,19.00871,239.82441
Z1083,114.90518,51.19202,24.06433,212.31318
Z1084,112.88745,60.51636,14.62731,259.54211
Z1085,116.07320,59.92885,17.66974,241.96451
Z1086,119.97863,53.80303,20.22974,220.42009
Z1087,146.75379,61.41090,34.66625,285.61391
Z1088,132.79290,54.09270,19.21848,233.33770
Z1089,126.99792,51.46174,10.66306,233.33770
Z1090,148.88325,41.61600,42.39815,221.20403
Z1091,130.25520,48.45190,20.36103,218.38738
Z1092,128.56673,54.22370,32.69136,240.64013
Z1093,130.11741,48.01303,2.98686,220.45485
Z1094,126.28522,56.58541,26.79247,236.98990
Z1095,137.35724,44.32117,22.82191,213.32540
Z1096,124.82712,46.61026,36.54686,206.88647
Z1097,135.17237,68.79893,17.87231,268.72933
Z1098,147.92007,53.40417,50.62027,237.06470
Z1099,138.03661,42.09002,14.01059,218.65949
Z1100,129.30661,59.73113,20.31939,263.36362
Z1101,146.76609,49.83545,29.69712,230.85667
Z1102,123.14559,46.92022,30.73394,207.53193
Z1104,148.36250,52.05845,3.84797,229.06873
Z1105,148.16677,51.95538,3.84797,229.08656
Z1106,132.44288,53.99650,23.58058,240.66304
Z1107,129.80917,48.00540,2.98686,222.58426
Z1108,122.88072,52.18272,23.36568,213.59405
Z1109,139.40127,48.31832,14.25461,231.75065
Z1110,141.06584,49.27658,68.84649,244.83355
Z1111,145.30321,67.09384,35.36938,294.82788
Z1112,141.75230,53.24530,28.05007,229.34427
Z1113,127.50930,47.34201,40.82397,225.57477
Z1114,128.04330,53.44718,20.31939,243.75011
Z1115,129.85124,51.24438,21.00026,209.91359
Z1116,133.16903,49.91845,16.71402,223.89398
Z1117,131.72692,49.61225,16.71402,219.24184
Z1118,126.18024,52.17960,21.00026,227.02816
Z1119,138.25228,48.19562,23.40268,219.67095
Z1120,117.08257,54.51853,23.84545,216.29675
Z1121,151.18104,55.38129,34.66625,262.02127
Z1122,139.30075,47.20659,29.04445,236.67779
Z1123,127.89436,51.57008,20.36103,227.71911
Z1124,125.69875,54.52615,33.95136,234.85649
Z1125,128.88150,49.39752,42.46611,235.69523
Z1126,121.76320,52.10264,1.96930,236.12043
Z1127,144.24286,40.37302,11.34152,210.91384
Z1128,145.13115,41.70285,11.34152,221.24509
Z1129,129.01296,38.11592,44.14884,196.75383
Z1130,127.61259,48.64834,11.28246,203.31465
Z1131,133.00108,64.72036,32.10546,284.22389
Z1132,124.20957,51.42982,23.36568,224.83405
